COMID,lengthKM,Tidal,SLOPE,width_bkfl_m,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,CANADSKEL_,CANADSKEL1,UID_V6,F_CODE,HYC,VTR,YSS,LAKEUID,NAME_EN,NOM_FR,CGNDB_EN,CGNDB_FR,CGNS_FID,DATE_E,coast,outlet
3698030,20.20329301,0,0,52.7291014,369803,369830,218,218,0.25914,374025,31339,17313112,BH140,8,0,0,0,Rivière du Sault au Mouton,Rivière du Sault au Mouton,EIBXC,EIBXC,984c403cbe4e11d892e2080020a0f4c9,2003,0,0
3699240,8.561371935,0,0,2.991613972,369924,369925,228,228,0.11234,374027,21561,8462112,BH140,8,0,0,0,Bottom Brook,Bottom Brook,AACLY,AACLY,0c18d80f849c20c37778334286bff3ed,2003,0,0
3699260,7.53135179,0,0,2.688464146,369926,369925,228,228,0.09311,374028,21562,8463112,BH140,8,0,0,0, , , , , ,2003,0,0
3699100,0.517675652,0,0,0.721071532,369910,369928,182,182,0.00492,374031,32614,18200112,VT001,0,1,0,5616262, , , , , ,2003,0,0
3699300,5.101116716,0,0,22.69068115,369930,369738,2,2,0.05265,374033,33843,18830112,BH140,8,0,0,0,Rivière Wabano,Rivière Wabano,EIMBI,EIMBI,a450e955bf0411d892e2080020a0f4c9,2003,0,0
3699310,7.030824709,0,0,2.538694165,369931,369932,2,2,0.0854,374034,34052,18918112,BH140,8,0,0,0, , , , , ,2003,0,0
3699330,0.716794506,0,0,11.92501349,369933,369907,311,222,0.00683,374035,3191120,6449112,VT001,0,1,0,2139262, , , , , ,2003,0,0
3699340,19.56664424,0,0,22.78772836,369934,369643,222,222,0.26241,374037,16009,3785112,BH140,8,0,0,0,Triton Brook,Triton Brook,AAUBT,AAUBT,0c0ba27f849c20c38e6abd5c3c2f6483,2003,0,0
3698890,6.214074263,0,0,28456.47184,369889,369928,182,2,0.08307,374038,32666,18239112,VT001,0,1,0,5616262,Saguenay River,Rivière Saguenay,EFGFN,EHYOQ,51ec742dba2011d892e2080020a0f4c9,2003,0,0
3699320,4.004696765,0,0,3.967829634,369932,369937,2,2,0.04999,374043,34055,18921112,VT001,0,1,0,5828262, , , , , ,2003,0,0
3699390,14.86740232,0,0,4.739020738,369939,369601,186,186,0.1827,374047,29415,15818112,BH140,8,0,0,0, , , , , ,2003,0,0
3699410,3.495553388,0,0,5.919046549,369941,369827,222,222,0.03343,374049,17907,5202112,BH140,8,0,0,0,South Great Rattling Brook,South Great Rattling Brook,AAVWE,AAVWE,0c0c93c8849c20c36b99585a585b6baf,2003,0,0
3699420,1.519166731,0,0,2.651399601,369942,369941,222,222,0.02163,374050,17939,5229112,BH140,8,0,0,0,South Great Rattling Brook,South Great Rattling Brook,AAVWE,AAVWE,0c0c93c8849c20c36b99585a585b6baf,2003,0,0
3699440,3.32862102,0,0,48.80384894,369944,369945,2,2,0.0441,374052,33321,18439112,BH140,8,0,0,0, , , , , ,2003,0,0
3699460,5.879584731,0,0,2.187162716,369946,369825,222,222,0.07192,374053,18091,5349112,BH140,8,0,0,0, , , , , ,2003,0,0
3699470,16.44476463,0,0,196.3128405,369947,369521,222,222,0.19841,374054,14863,3025112,BH140,8,0,0,0,Terra Nova River,Terra Nova River,AASJQ,AASJQ,0c1713f4849c20c37f7a65e8c68648ad,2003,0,0
3699480,4.920846599,0,0,4.711144442,369948,369908,228,228,0.06107,374055,21380,8284112,VT001,0,1,0,2651262, , , , , ,2003,0,0
3699490,7.656478713,0,0,211.8173801,369949,369677,300,186,0.07934,374056,30370,16558112,BH140,8,0,0,0,Rivière Mitis,Rivière Mitis,EHHCE,EHHCE,1a739fd7be3c11d892e2080020a0f4c9,2003,0,0
3699500,3.078163984,0,0,3.186415455,369950,369876,222,222,0.03535,374057,18165,5409112,VT001,0,1,0,1797262,North Great Rattling Brook,North Great Rattling Brook,AAPSW,AAPSW,0c15828e849c20c3b1d83edec0c879e5,2003,0,0
3698590,4.710037227,0,0,13.99274455,369859,369951,2,2,0.05378,374058,34266,19022112,VT001,0,1,0,5749262, , , , , ,2003,0,0
3699000,3.015538911,0,0,1604.227369,369900,369951,2,188,0.03836,374059,34267,19023112,VT001,0,1,0,5749262, , , , , ,2003,0,0
3699520,6.015112556,0,0,2.229103999,369952,369953,222,222,0.07346,374060,16960,4486112,BH140,8,0,0,0, , , , , ,2003,0,0
3699530,8.095867727,0,0,33.00002382,369953,369688,222,222,0.08815,374061,16965,4489112,BH140,8,0,0,0,Great Gull River,Great Gull River,AAIOG,AAIOG,0c10e386849c20c355c8930fa27e2a2f,2003,0,0
3699250,5.623825393,0,0,8.060717223,369925,369915,228,228,0.07338,374062,21675,8576112,BH140,8,0,0,0,Bottom Brook,Bottom Brook,AACLY,AACLY,0c18d80f849c20c37778334286bff3ed,2003,0,0
3699550,1.869655494,0,0,0.841674062,369955,369954,218,218,0.02604,374063,31277,17265112,BH140,8,0,0,0, , , , , ,2003,0,0
3699560,0.264737305,0,0,209.7107307,369956,369949,300,186,0.00264,374064,30370,16563112,BH140,8,0,0,0,Rivière Mitis,Rivière Mitis,EHHCE,EHHCE,1a739fd7be3c11d892e2080020a0f4c9,2003,0,0
3699590,8.196649197,0,0,2.885004898,369959,369958,222,222,0.11088,374066,12936,1895112,BH140,8,0,0,0, , , , , ,2003,0,1
3699600,1.394292096,0,0,0.659097284,369960,369961,218,218,0.01583,374067,31647,35768112,BH140,8,0,0,0, , , , , ,20061024,0,0
3699620,6.407954322,0,0,2.349802083,369962,369867,222,222,0.08027,374068,18567,5721112,BH140,8,0,0,0, , , , , ,2003,0,0
3698170,6.302511306,0,0,127.9039619,369817,369963,228,228,0.07174,374069,22179,9054112,BH140,8,0,0,0,Harrys River,Harrys River,AAJQJ,AAJQJ,0c11987c849c20c3955352c2badaa3a0,2003,0,1
3699640,8.294740324,0,0,2.913753362,369964,369761,222,222,0.10026,374070,18939,6006112,BH140,8,0,0,0, , , , , ,2003,0,0
3699680,1.065983531,0,0,0.526939429,369968,369948,228,228,0.01392,374073,21410,8314112,BH140,8,0,0,0, , , , , ,2003,0,0
3699690,1.951750992,0,0,1.565352639,369969,369942,222,222,0.02528,374074,17994,5275112,VT001,0,1,0,1761262,South Great Rattling Brook,South Great Rattling Brook,AAVWE,AAVWE,0c0c93c8849c20c36b99585a585b6baf,2003,0,0
3699700,5.153138468,0,0,1.959487575,369970,369844,228,228,0.06064,374075,20054,7040112,BH140,8,0,0,0, , , , , ,2003,0,0
3699610,1.152964957,0,0,1.405513269,369961,369971,218,218,0.01536,374076,31654,35769112,VT001,0,1,0,5452262, , , , , ,20061024,0,0
3699720,7.474976063,0,0,2.671679954,369972,369973,218,218,0.09881,374077,31161,17171112,BH140,8,0,0,0, , , , , ,2003,0,1
3699770,7.998145243,0,0,2.826651249,369977,369978,228,228,0.10717,374081,22181,9056112,BH140,8,0,0,0, , , , , ,2003,0,1
3699790,12.82526266,0,0,4.189902269,369979,369646,2,2,0.1477,374083,33901,18852112,BH140,8,0,0,0, , , , , ,2003,0,0
3699800,3.267932656,0,0,1.34053231,369980,369981,2,2,0.03578,374084,33515,18654112,BH140,8,0,0,0, , , , , ,2003,0,0
3695650,11.0180041,0,0,14.11935796,369565,369981,2,2,0.11017,374085,33516,18655112,BH140,8,0,0,0, , , , , ,2003,0,0
3699840,24.09676883,0,0,7.087504174,369984,369565,2,2,0.26817,374088,33434,18621112,BH140,8,0,0,0, , , , , ,2003,0,0
3699850,13.25385339,0,0,16.47002845,369985,369644,2,2,0.15438,374089,33158,35825112,BH140,8,0,0,0, , , , , ,20061024,0,0
3697200,7.543464829,0,0,150.1753753,369720,369986,2,2,0.07773,374090,34006,18893112,BH140,8,0,0,0,Rivière Wabano,Rivière Wabano,EIMBI,EIMBI,a450e955bf0411d892e2080020a0f4c9,2003,0,0
3699870,8.146792283,0,0,2.870370948,369987,369784,228,228,0.09194,374091,19947,6941112,BH140,8,0,0,0, , , , , ,2003,0,0
3699910,0.518830222,0,0,0.687018046,369991,369969,222,222,0.00584,374094,18018,5295112,VT001,0,1,0,1761262,South Great Rattling Brook,South Great Rattling Brook,AAVWE,AAVWE,0c0c93c8849c20c36b99585a585b6baf,2003,0,0
3699920,0.236655606,0,0,0.375523893,369992,369991,222,222,0.00335,374096,18030,5305112,VT001,0,1,0,1761262,South Great Rattling Brook,South Great Rattling Brook,AAVWE,AAVWE,0c0c93c8849c20c36b99585a585b6baf,2003,0,0
3699370,6.510288643,0,0,6.701040781,369937,369996,2,2,0.07842,374099,34056,18922112,BH140,8,0,0,0, , , , , ,2003,0,0
3699980,6.66052297,0,0,2.426748958,369998,369761,222,222,0.0671,374102,18845,5933112,BH140,8,0,0,0, , , , , ,2003,0,0
3700010,0.968169431,0,0,82.42708488,370001,369956,300,300,0.00987,374105,30398,16590112,BH140,8,0,0,0,Rivière Neigette,Rivière Neigette,EHJTH,EHJTH,8cd0c9f8be3f11d892e2080020a0f4c9,2003,0,0
3699540,2.24879111,0,0,2.452792515,369954,370002,218,218,0.0273,374106,31271,17262112,VT001,0,1,0,5354262, , , , , ,2003,0,0
3700060,16.31160468,0,0,12.79166901,370006,369444,188,188,0.17504,374111,34494,19119112,VT001,0,1,0,5749262, , , , , ,2003,0,0
3700070,1.300867506,0,0,79.83384875,370007,370001,300,300,0.01701,374112,30665,16604112,BH140,8,0,0,0,Rivière Neigette,Rivière Neigette,EHJTH,EHJTH,8cd0c9f8be3f11d892e2080020a0f4c9,2003,0,0
3700080,12.70688051,0,0,4.157642277,370008,369934,222,222,0.17739,374113,16391,4071112,BH140,8,0,0,0, , , , , ,2003,0,0
3699150,16.29718614,0,0,22.01803998,369915,370009,228,228,0.21267,374114,22023,8909112,BH140,8,0,0,0,Bottom Brook,Bottom Brook,AACLY,AACLY,0c18d80f849c20c37778334286bff3ed,2003,0,1
3700100,6.246059895,0,0,2.300214728,370010,370011,218,218,0.07093,374115,32170,17888112,BH140,8,0,0,0, , , , , ,2003,0,0
3700120,29.00280774,0,0,8.271312606,370012,370011,218,218,0.3649,374116,32171,35787112,BH140,8,0,0,0,Rivière Sainte-Marguerite,Rivière Sainte-Marguerite,EHZMU,EHZMU,26bded00be4d11d892e2080020a0f4c9,20061024,0,0
3700130,3.605167186,0,0,1.454882725,370013,370014,222,222,0.04861,374117,13623,2240112,BH140,8,0,0,0, , , , , ,2003,0,1
3700150,5.46017436,0,0,4.798650852,370015,369855,222,222,0.05939,374119,19088,6143112,BH140,8,0,0,0, , , , , ,2003,0,0
3700160,6.732045905,0,0,9.364459998,370016,369821,2,2,0.07331,374120,32768,18301112,BH140,8,0,0,0, , , , , ,2003,0,0
3700170,2.12342773,0,0,0.935871888,370017,369950,222,222,0.02319,374121,18235,5467112,BH140,8,0,0,0,North Great Rattling Brook,North Great Rattling Brook,AAPSW,AAPSW,0c15828e849c20c3b1d83edec0c879e5,2003,0,0
3699450,3.789469106,0,0,51.09022921,369945,370018,2,2,0.04578,374122,33041,18444112,VT001,0,1,0,5603262, , , , , ,2003,0,0
3700200,0.749634959,0,0,0.392932538,370020,370021,311,311,0.00712,374124,19637,6649112,BH140,8,0,0,0, , , , , ,2003,0,0
3700220,8.844023832,0,0,21.29370201,370022,369788,222,222,0.10327,374125,16750,4334112,BH140,8,0,0,0,Southwest Gander River,Southwest Gander River,AAYXX,AAYXX,0c0ddcfd849c20c367934bf05af18517,2003,0,0
3700230,14.0306687,0,0,4.515652149,370023,369848,228,228,0.18716,374126,20989,7917112,BH140,8,0,0,0, , , , , ,2003,0,0
3700240,44.80840585,0,0,11.88608403,370024,368914,186,186,0.53086,374127,30257,38746112,BH140,8,0,0,0,Rivière Tartigou,Rivière Tartigou,EIGCZ,EIGCZ,a6a3f178be5111d892e2080020a0f4c9,20080402,0,1
3700250,16.33804599,0,0,248.8826802,370025,369508,188,188,0.17623,374128,34632,19200112,VT001,0,1,0,5749262, , , , , ,2003,0,0
3700260,9.837332088,0,0,3.358875566,370026,370027,2,2,0.10304,374129,33571,18687112,BH140,8,0,0,0, , , , , ,2003,0,0
3700300,17.87043068,0,0,5.524401022,370030,369778,218,218,0.23957,374132,32264,17957112,BH140,8,0,0,0, , , , , ,2003,0,0
3700180,9.754534849,0,0,184.7747535,370018,369774,2,2,0.11255,374133,33040,18443112,VT001,0,1,0,5603262, , , , , ,2003,0,0
3700310,6.451504181,0,0,2.363105374,370031,370032,2,2,0.06718,374134,33786,18797112,BH140,8,0,0,0, , , , , ,2003,0,0
3700350,8.024797471,0,0,2.834500021,370035,369867,222,222,0.10109,374137,18864,5950112,BH140,8,0,0,0, , , , , ,2003,0,0
3700210,0.451713317,0,0,0.643634695,370021,370037,311,311,0.00432,374139,19650,6663112,VT001,0,1,0,2227262, , , , , ,2003,0,0
3700410,6.191969532,0,0,179.2291381,370041,369947,222,222,0.08006,374142,15068,3163112,VT001,0,1,0,1042262,Terra Nova River,Terra Nova River,AASJQ,AASJQ,0c1713f4849c20c37f7a65e8c68648ad,2003,0,0
3700420,15.96828279,0,0,5.029749785,370042,369529,186,186,0.16999,374143,29829,35662112,BH140,8,0,0,0, , , , , ,20061024,0,0
3700430,7.714531766,0,0,122.6559341,370043,369779,222,222,0.07818,374144,17384,4802112,BH140,8,0,0,0,Northwest Gander River,Northwest Gander River,AAPZI,AAPZI,0c15a785849c20c34a06c96c5e12c9dc,2003,0,0
3700440,0.593198228,0,0,0.323290341,370044,370037,222,311,0.00829,374145,19649,6662112,VT001,0,1,0,2227262, , , , , ,2003,0,0
3700450,7.236465482,0,0,1500.565852,370045,369900,2,188,0.08992,374147,34402,19077112,VT001,0,1,0,5749262, , , , , ,2003,0,0
3700460,1.448965218,0,0,2.880996294,370046,370015,222,222,0.01648,374148,19124,6176112,VT001,0,1,0,2015262, , , , , ,2003,0,0
3700470,4.449388673,0,0,1371.459822,370047,370045,2,188,0.0587,374149,34428,19090112,VT001,0,1,0,5749262, , , , , ,2003,0,0
3698500,6.652182611,0,0,1283.930337,369850,370047,2,188,0.07002,374150,34429,19091112,VT001,0,1,0,5749262, , , , , ,2003,0,0
3700500,0.761653304,0,0,0.994846231,370050,370041,222,222,0.00888,374153,15101,3192112,VT001,0,1,0,1042262, , , , , ,2003,0,0
3700520,12.44000012,0,0,4.084730884,370052,370053,2,2,0.14208,374155,33354,35831112,BH140,8,0,0,0, , , , , ,20061024,0,0
3700540,6.652406473,0,0,9.272032988,370054,369891,228,228,0.0782,374156,20417,7375112,BH140,8,0,0,0, , , , , ,2003,0,0
3700550,0.95395634,0,0,96.33666294,370055,370043,222,222,0.01171,374157,17430,4839112,BH140,8,0,0,0,Northwest Gander River,Northwest Gander River,AAPZI,AAPZI,0c15a785849c20c34a06c96c5e12c9dc,2003,0,0
3700560,13.50159768,0,0,4.373274035,370056,370055,222,222,0.17806,374158,17551,4929112,BH140,8,0,0,0, , , , , ,2003,0,0
3700580,28.66541536,0,0,8.191034416,370058,370059,2,2,0.31456,374160,33394,35833112,BH140,8,0,0,0, , , , , ,20061024,0,0
3699010,7.883182158,0,0,7.38127182,369901,370063,2,2,0.09359,374164,33925,18857112,BH140,8,0,0,0,Rivière Wabano,Rivière Wabano,EIMBI,EIMBI,a450e955bf0411d892e2080020a0f4c9,2003,0,0
3700650,1.321461201,0,0,4.714297337,370065,370064,222,222,0.01821,374165,15392,3387112,VT001,0,1,0,1157262, , , , , ,2003,0,0
3700660,3.363233167,0,0,3.430545349,370066,370065,222,222,0.04275,374166,15422,3410112,VT001,0,1,0,1157262, , , , , ,2003,0,0
3700670,1.568838332,0,0,10.51906987,370067,370022,222,222,0.01754,374167,16780,4355112,BH140,8,0,0,0, , , , , ,2003,0,0
3700680,18.89882128,0,0,5.788139586,370068,369986,2,2,0.22423,374168,34005,18892112,BH140,8,0,0,0, , , , , ,2003,0,0
3700640,1.435710598,0,0,5.436948437,370064,370070,222,222,0.0195,374170,15350,3361112,BH140,8,0,0,0, , , , , ,2003,0,0
3699210,12.72594124,0,0,6.386517664,369921,370067,222,222,0.16788,374172,16779,4354112,BH140,8,0,0,0, , , , , ,2003,0,0
3700720,12.02638867,0,0,3.971214788,370072,369935,222,222,0.15852,374173,14910,3057112,BH140,8,0,0,0, , , , , ,2003,0,1
3700730,1.966115206,0,0,0.87771542,370073,370074,188,188,0.01917,374174,34616,19189112,BH140,8,0,0,0, , , , , ,2003,0,0
3700630,0.344587239,0,0,12.86990311,370063,370075,2,2,0.00338,374175,33938,18859112,VT001,0,1,0,5802262,Rivière Wabano,Rivière Wabano,EIMBI,EIMBI,a450e955bf0411d892e2080020a0f4c9,2003,0,0
3700760,4.013316113,0,0,24.78326385,370076,369953,222,222,0.04289,374176,17031,4539112,BH140,8,0,0,0,Great Gull River,Great Gull River,AAIOG,AAIOG,0c10e386849c20c355c8930fa27e2a2f,2003,0,0
3700750,5.04522321,0,0,16.62257021,370075,369930,2,2,0.05201,374177,33939,18860112,VT001,0,1,0,5802262,Rivière Wabano,Rivière Wabano,EIMBI,EIMBI,a450e955bf0411d892e2080020a0f4c9,2003,0,0
3700770,2.551115174,0,0,1.090536406,370077,370078,331,218,0.03459,374178,31511,17434112,VT001,0,1,0,5411262, , , , , ,2003,0,0
3700790,3.689296916,0,0,1.483126369,370079,370044,222,311,0.04396,374179,19646,6657112,BH140,8,0,0,0, , , , , ,2003,0,0
3700810,9.999256001,0,0,3.404895017,370081,369795,222,222,0.112,374181,15809,3658112,BH140,8,0,0,0, , , , , ,2003,0,0
3697930,9.200038441,0,0,74.65037572,369793,370082,218,218,0.0966,374182,32470,18053112,BH140,8,0,0,0, , , , , ,2003,0,0
3699810,3.902833161,0,0,23.17909387,369981,370083,2,2,0.04186,374183,33630,18714112,BH140,8,0,0,0, , , , , ,2003,0,0
3700270,1.893704614,0,0,81.24730534,370027,370083,2,2,0.019,374184,33631,18715112,BH140,8,0,0,0,Rivière Trenche,Rivière Trenche,EIILP,EIILP,46a103f3be5311d892e2080020a0f4c9,2003,0,0
3700890,5.841191396,0,0,10.45733289,370089,369933,311,222,0.06343,374191,19611,6624112,VT001,0,1,0,2139262, , , , , ,2003,0,0
3700900,1.153765516,0,0,0.562866809,370090,370050,222,222,0.01214,374192,15132,3211112,BH140,8,0,0,0, , , , , ,2003,0,0
3700910,7.536780093,0,0,154.3641063,370091,369895,2,188,0.08445,374193,34830,19297112,VT001,0,1,0,5749262, , , , , ,2003,0,0
3700930,17.09758427,0,0,82.45691493,370093,370009,228,228,0.24044,374195,22022,8908112,BH140,8,0,0,0,Southwest Brook,Southwest Brook,AAWAQ,AAWAQ,0c0ca830849c20c31eb01e5660255918,2003,0,1
3700940,7.256131679,0,0,162.0098956,370094,370041,222,222,0.10008,374196,15303,3336112,VT001,0,1,0,1042262,Terra Nova River,Terra Nova River,AASJQ,AASJQ,0c1713f4849c20c37f7a65e8c68648ad,2003,0,0
3700700,2.524640842,0,0,6.442909064,370070,370094,222,222,0.03118,374197,15340,3354112,VT001,0,1,0,1042262, , , , , ,2003,0,0
3696190,13.82225854,0,0,58.69296845,369619,370095,218,218,0.14145,374198,31679,17556112,BH140,8,0,0,0,Rivière des Escoumins,Rivière des Escoumins,EGHKS,EGHKS,91865127be1111d892e2080020a0f4c9,2003,0,0
3697580,13.65971534,0,0,132.4449155,369758,370099,218,218,0.15839,374201,31828,36239112,BH140,8,0,0,0,Rivière Sainte-Marguerite Nord-Est,Rivière Sainte-Marguerite Nord-Est,EHZND,EHZND,28fc6b57be4d11d892e2080020a0f4c9,20061204,0,0
3701000,1.683505473,0,0,1.926908255,370100,370046,222,222,0.01824,374202,19201,6241112,VT001,0,1,0,2015262, , , , , ,2003,0,0
3699710,8.485914376,0,0,4.263976221,369971,370095,218,218,0.10626,374203,31701,35772112,BH140,8,0,0,0, , , , , ,20061024,0,0
3701010,12.06853971,0,0,3.982812585,370101,369771,2,2,0.12959,374204,33711,18755112,BH140,8,0,0,0, , , , , ,2003,0,0
3701020,1.663355132,0,0,1.907665419,370102,370057,300,300,0.01923,374205,30730,34389112,VT001,0,1,0,11111262, , , , , ,20060829,0,1
3700530,1.761965968,0,0,2.001474926,370053,370103,2,2,0.02079,374206,33376,18597112,VT001,0,1,0,5714262, , , , , ,2003,0,0
3700950,1.920725035,0,0,93.94575833,370095,370104,218,218,0.0274,374207,31678,17555112,BH140,8,0,0,0,Rivière des Escoumins,Rivière des Escoumins,EGHKS,EGHKS,91865127be1111d892e2080020a0f4c9,2003,0,0
3701050,19.96795085,0,0,6.059804732,370105,370059,2,2,0.23653,374208,33437,18623112,BH140,8,0,0,0, , , , , ,2003,0,0
3701060,5.337421404,0,0,43.58333952,370106,370091,2,188,0.07213,374209,34876,19315112,VT001,0,1,0,5749262, , , , , ,2003,0,0
3700780,0.983324398,0,0,0.492655634,370078,370107,331,218,0.01042,374210,31545,17459112,VT001,0,1,0,5411262, , , , , ,2003,0,0
3701090,1.126363655,0,0,0.551702301,370109,370079,222,311,0.01261,374212,19662,6675112,VT001,0,1,0,2139262, , , , , ,2003,0,0
3701120,0.696744106,0,0,8.951812604,370112,370089,311,222,0.00782,374216,19647,6658112,VT001,0,1,0,2139262, , , , , ,2003,0,0
3701095,0.740890031,0,0,8.614148101,370109,370112,311,222,0.01053,374217,19661,6674112,VT001,0,1,0,2139262, , , , , ,2003,0,0
3700320,2.948938952,0,0,3.074522344,370032,370113,2,2,0.03144,374218,33858,18837112,VT001,0,1,0,5788262, , , , , ,2003,0,0
3701140,11.65598934,0,0,200.0044233,370114,369883,228,228,0.14866,374219,20649,7595112,BH140,8,0,0,0,Lloyds River,Lloyds River,AAMUA,AAMUA,0c1386d5849c20c3671dde6b9d2beaad,2003,0,0
3701150,5.519389071,0,0,2.074898299,370115,370114,228,228,0.05974,374220,20650,7596112,BH140,8,0,0,0, , , , , ,2003,0,0
3701160,7.756956466,0,0,30.67121641,370116,370117,2,2,0.08643,374221,32920,18380112,VT001,0,1,0,5603262, , , , , ,2003,0,0
3701180,0.690764357,0,0,0.367038944,370118,370119,218,218,0.00947,374222,32317,17997112,BH140,8,0,0,0, , , , , ,2003,0,0
3701200,1.430946349,0,0,0.673507942,370120,370121,2,2,0.01505,374224,34931,19337112,BH140,8,0,0,0, , , , , ,2003,0,0
3701230,2.645929316,0,0,1.124215632,370123,370054,228,228,0.03111,374226,20454,7411112,BH140,8,0,0,0, , , , , ,2003,0,0
3701240,0.912203619,0,0,0.462772098,370124,370104,218,218,0.01073,374227,31688,17562112,BH140,8,0,0,0, , , , , ,2003,0,0
3701270,5.288904395,0,0,2.00242373,370127,370126,228,228,0.05767,374230,23187,10015112,BH140,8,0,0,0, , , , , ,2003,0,1
3701170,6.230240522,0,0,50.26229733,370117,370130,2,2,0.08719,374233,32983,18410112,VT001,0,1,0,5603262, , , , , ,2003,0,0
3701300,9.001398582,0,0,556.9112666,370130,369834,2,2,0.0875,374234,32984,18411112,VT001,0,1,0,5603262, , , , , ,2003,0,0
3701310,2.284511404,0,0,2.485223577,370131,370132,218,218,0.03074,374235,31962,17751112,VT001,0,1,0,5529262, , , , , ,2003,0,0
3698080,10.4314021,0,0,59.12900037,369808,370133,182,182,0.10986,374236,32613,38936112,BH140,8,0,0,0,Rivière des Aulnaies,Rivière des Aulnaies,EJBGE,EJBGE,2f9a68a8bf1011d892e2080020a0f4c9,20080428,0,0
3701340,1.15205503,0,0,28.17745826,370134,370116,2,2,0.01132,374237,32905,18376112,BH140,8,0,0,0,La Belle Rivière,La Belle Rivière,EFMPC,EFMPC,c0eb8759bbe711d892e2080020a0f4c9,2003,0,0
3701130,1.308544138,0,0,4.265746879,370113,370135,2,2,0.0156,374238,33873,18842112,BH140,8,0,0,0, , , , , ,2003,0,0
3701360,0.01483401,0,0,0.014940828,370136,370137,228,228,0.00021,374239,21115,8036112,BH140,8,0,0,0, , , , , ,2003,0,0
3694410,24.06983188,0,0,624.7915422,369441,370138,218,182,0.27204,374240,32618,36738112,BH140,8,0,0,0,Rivière Shipshaw,Rivière Shipshaw,EIDIZ,EIDIZ,a3ee599dbe4f11d892e2080020a0f4c9,20061211,0,0
3701390,0.409622349,0,0,0.237439203,370139,370140,228,228,0.0052,374241,21054,7976112,BH140,8,0,0,0, , , , , ,2003,0,0
3701330,0.325499825,0,0,77.08879998,370133,370142,182,182,0.00318,374243,32632,38941112,VT001,0,1,0,5616262, , , , , ,20080428,0,0
3699280,17.92526089,0,0,28923.83955,369928,370142,182,2,0.24129,374244,32665,38945112,VT001,0,1,0,5616262,Saguenay River,Rivière Saguenay,EFGFN,EHYOQ,51ec742dba2011d892e2080020a0f4c9,20080428,0,0
3700740,2.336936165,0,0,2.532668643,370074,370144,188,188,0.02405,374246,34680,19226112,VT001,0,1,0,5749262, , , , , ,2003,0,0
3701070,1.501059111,0,0,0.700903487,370107,370145,331,218,0.01716,374247,31587,17492112,BH140,8,0,0,0, , , , , ,2003,0,0
3701210,1.447920221,0,0,1.699385374,370121,370146,2,2,0.01783,374248,34955,19350112,VT001,0,1,0,5749262, , , , , ,2003,0,0
3697710,14.63973228,0,0,32.33660475,369771,370147,2,2,0.15979,374249,33703,18749112,BH140,8,0,0,0,Rivière Trenche,Rivière Trenche,EIILP,EIILP,46a103f3be5311d892e2080020a0f4c9,2003,0,0
3701030,1.645399167,0,0,3.029978448,370103,370148,2,2,0.01771,374250,33410,18611112,VT001,0,1,0,5714262, , , , , ,2003,0,0
3701490,7.222354568,0,0,2.596207755,370149,369988,222,222,0.07487,374251,13479,2156112,BH140,8,0,0,0, , , , , ,2003,0,1
3701460,5.800096358,0,0,21.30334954,370146,370106,2,188,0.07844,374252,34954,19349112,VT001,0,1,0,5749262, , , , , ,2003,0,0
3701500,0.404430957,0,0,0.234928366,370150,370148,2,2,0.00491,374253,33409,18610112,VT001,0,1,0,5714262, , , , , ,2003,0,0
3701380,0.410634081,0,0,782.6765017,370138,370151,218,182,0.00469,374254,32618,36739112,BH140,8,0,0,0,Rivière Shipshaw,Rivière Shipshaw,EIDIZ,EIDIZ,a3ee599dbe4f11d892e2080020a0f4c9,20061211,0,0
3701520,2.908308768,0,0,3.039174184,370152,370075,2,2,0.03178,374255,33972,18873112,VT001,0,1,0,5802262, , , , , ,2003,0,0
3700370,4.540421813,0,0,2.331241094,370037,370153,222,311,0.05171,374256,19899,6898112,VT001,0,1,0,2227262, , , , , ,2003,0,0
