FROMCOMID,TOCOMID
22723011,22723857
0,22722979
22722979,22724415
22724443,22723011
22724415,22723001
0,22722923
22722923,22722939
22722941,22722985
0,22722929
22722929,22724401
22724401,22722941
22723133,22723869
22723161,22723871
22723189,22724523
22724523,22724545
22723191,22723875
22723169,22723191
22723183,22723167
22723167,22723169
0,22724693
22724693,22723183
22723209,22723875
0,22723221
22723221,22723209
0,22723279
22723279,22723209
0,22723181
22723181,22723169
22723165,22723191
0,22723145
22723145,22724501
22723155,22723165
22724501,22723155
0,22723151
22723151,22723165
22723199,22723189
22723887,22724537
22724537,22724555
0,22726499
22726499,22726543
22726543,22726551
0,22726501
22726501,22726547
22726547,22726549
22726549,22726559
22726563,22726273
22726273,22726573
0,22726503
22726503,22726569
22726315,22726287
22726287,22726567
0,22726583
22726583,22726315
0,22726309
22726309,22726579
22726579,22726585
0,22723361
22723361,22723367
22723351,22723357
0,22724695
22724695,22723351
0,22723365
22723365,22726257
22726257,22726515
0,22726325
22726325,22726603
22726603,22726605
22726511,22726525
22726565,22726511
0,22726289
22726289,22726565
22726617,22726623
22726523,22726617
0,22726327
22726327,22726523
0,22726527
22726527,22726523
0,22726531
22726531,22726621
22726621,22726625
0,22722449
22722449,22722435
22726357,22726639
22726639,166757167
22726639,20104007
22726639,20103903
22726343,22726659
0,22720403
22720403,22720885
0,22719019
22719019,22719033
0,22719017
22719017,22719033
0,22719143
22719143,22720131
0,22719293
22719293,22719315
22719315,22720153
22720293,22720883
0,22720843
22720843,22720293
22720883,22720683
22730733,22720683
22720895,22720897
22720897,22730733
22720815,22720833
22720799,22720815
22720791,22720799
22720589,22720603
22722121,22724057
22724057,22724071
22724101,22724113
22724113,22724111
22724299,22724309
22724323,22724343
0,22724765
22724765,22722331
22724765,22722333
22721989,22721985
22722845,22722849
22722847,22722845
22722847,22723791
22730765,22722415
22722403,22730765
22722415,22724201
22721621,22723957
22721617,22721621
0,22722209
22722209,22723603
22722335,22724763
22722341,22722325
22724763,22722341
22722325,22724139
22724139,22724159
0,22723635
22723635,22723641
22723543,22722015
22723957,22723983
22730579,22721629
22725713,22730579
0,22726335
22726335,22726337
0,22726533
22726533,22726337
22726337,22726653
22726667,22726627
22726361,22726667
0,22726649
22726649,22726361
22726339,22726655
0,22726345
22726345,22726657
22726347,22726671
22726653,22726339
22726655,22726343
22726657,22726347
22726661,22726349
22726663,22726357
22726665,22726355
22724775,22722903
22721649,22721689
22724753,22721649
22722753,22724349
22725171,22721863
22721983,22721989
0,22722263
22722263,22724143
0,22724249
22724249,22722545
22722251,22722233
22720709,22720713
22720709,22720707
22720829,22720589
22722037,22723565
22723565,22722079
22725213,22725165
22724079,22724077
22724079,22724081
22724081,22724083
22724081,22724087
22730763,22724101
22724087,22730763
22724099,22724111
22724111,22724115
22724125,22724165
22724189,22724193
22724189,22724191
22724193,22724211
22724193,22724195
22724211,22724213
22730653,22723743
22723743,22722675
22722429,22722453
22724241,22724265
22722589,22722599
22722589,22722593
22724281,22724285
22724289,22724323
22724285,22724289
22723773,22723775
22724369,22724379
22724363,22724369
22722903,22723811
22724505,22724509
22723875,22723199
22723875,22723207
22724543,22724555
22726591,22726595
22726585,22726591
22726359,22726663
22730725,22726627
22723953,22724753
22724349,22724771
22724355,22724363
22722747,22723763
22722747,22723773
22723761,22722747
22724213,22724235
22724097,22724099
22724437,22724469
22723207,22723887
22723207,22723873
22726627,20108773
22726627,20108901
22721615,22721621
22720823,22720829
22720683,22720685
22723591,22723595
22724379,22730673
22730673,22724419
22730749,22726581
22720173,22719793
22724149,22724145
22724149,22724147
22724145,22724141
22724141,22724159
22726581,22726585
22721985,22721963
22722525,166757153
22722529,166757155
22724555,22726545
22726551,22726559
22726545,22726551
22726559,22726561
22726559,22726563
22723791,22724773
22724773,22724419
22722905,22723811
22723783,22724775
22724429,22724437
22724419,22724429
22722811,22723775
22724275,22724281
22722573,22722589
22722151,22722167
22724235,22724241
22724171,22724185
22724185,22724189
22724153,22724151
22724153,22724149
22724155,22724157
22724155,22724153
22724123,22724121
22724123,22724155
22723919,22723921
22719569,22720093
22730697,22723917
22719563,22720187
22719581,22720193
22720187,22719569
22730761,22723921
22720095,22719581
22720093,22720095
22720193,22730697
22723917,22730761
22724165,22724123
22724115,22724125
22719793,22723525
22723525,22723523
22720725,22720753
22720753,22720751
22720707,22720725
22722115,22722121
22724069,22724079
22722207,22724069
22719593,22721651
22723959,22724757
22720099,22719593
22721651,22723945
0,22719529
22719529,22720099
22724755,22723959
22724757,22724759
22724759,22723953
22723945,22724755
0,22722571
22722571,22722529
22726349,22726359
0,22723845
22723845,22724745
22723753,22722683
22722683,22722657
22722657,22722637
22722657,22722631
22724771,22723753
0,22723639
22723639,22722401
22722407,22722409
22722407,22722411
22724195,22722407
22724191,22722419
22722419,22722451
22722419,22722429
0,22725673
22725673,22725681
22722337,22722349
22724147,22722337
22725415,22725429
22725815,22725817
22725817,22725415
0,22724615
22724615,22722251
22722015,22722037
22721863,22723543
22723547,22722015
22721963,22724039
22724039,22723547
22725307,22721983
0,22723579
22723579,22722115
22721629,22721617
22720817,22730787
22730787,22720823
22720891,22719585
22720603,22720891
22719585,22721615
0,22725271
22725271,22725213
22719431,22720189
22722255,22722259
22721679,22723935
0,22719611
22719611,22724781
22724781,22721679
22723603,22723617
22722293,22722299
22722269,22722335
0,22724613
22724613,22722269
22724177,22722403
22724201,22724209
22724209,22724213
22723641,22724199
22722441,22722497
22724199,22722441
22723595,22724717
0,22722127
22722127,22724761
22723589,22722143
22724761,22723589
22724143,22723637
22723697,22722597
22722545,22723725
22722545,22723697
22724491,22723095
22723095,22724499
0,22723737
22723737,22730653
22723873,22723189
25037966,22722547
25037966,22722549
0,22726293
22726293,22726669
22726669,22726581
22726295,22726669
9978203,22726249
0,9975629
9975629,9978203
0,9978201
9978201,22726249
22724251,22724255
22724253,22724255
22724255,22724257
22724255,22724259
22724257,22723715
22724259,22723721
22723965,22723969
22723967,22723969
22723969,22721827
22724041,22724045
22724043,22724045
22724045,22722095
22723941,22723961
22723943,22723961
22723961,22721787
22723933,22723937
22723935,22723937
22723937,22721727
22724051,22724055
22724053,22724055
22724055,22723581
22720015,22720027
22720027,22730789
22720029,22720045
22720045,22720061
22720047,22720061
22720061,22720079
22720063,22720079
22720065,22720079
22720079,22720085
22720081,22720085
22720085,22719519
22720189,22720027
22720191,22730789
22730789,22720045
22720003,22720005
22720005,22719779
22720013,22720005
22719971,22719973
22719973,22719303
22719977,22719973
22719887,22719919
22719889,22719919
22719919,22719209
22720101,22720105
22720103,22720105
22720105,22719597
22720023,22720031
22720025,22720031
22720031,22720035
22720033,22720035
22720035,22720039
22720037,22720039
22720039,22719459
22719967,22719979
22719969,22719979
22719979,22719311
22719953,22719963
22719955,22719963
22719963,22719265
22720727,22720729
22720729,22720337
22720733,22720767
22720739,22730775
22720741,22720729
22720745,22720767
22720747,22720745
22720749,22720745
22720763,22730777
22720767,22720769
22720769,22720779
22720775,22720779
22720777,22720781
22720779,22730781
22720781,22720787
22720783,22720781
22720787,22730689
22720787,22730785
22720885,22720887
22720887,22730781
22730689,22730707
22730775,22720741
22730775,22720763
22730777,22720769
22730779,22720775
22730781,22720781
22730783,22720783
22730785,22720791
22720719,22720325
22720721,22720323
22720731,22720719
22720731,22720721
22720761,22720353
22720765,22720761
22720771,22720761
22720785,22720435
22720789,22720785
22720793,22720785
22725765,22725767
22725767,22725311
22725769,22725767
22725771,22725775
22725775,22725305
22725777,22725775
22725749,22725757
22725751,22725757
22725757,22725289
22725819,22725823
22725821,22725823
22725823,22725433
22724179,22722305
22724181,22724179
22724183,22724179
22724219,22722481
22724225,22722485
22724227,22730769
22724769,22730769
22730769,22724219
22730769,22724225
22724315,22722625
22724317,22724315
22724319,22724315
22724403,22722795
22724405,22724403
22724407,22724403
22724455,22724461
22724457,22724461
22724459,22723813
22724461,22724459
22724477,22724459
22724381,22722737
22724387,22724381
22724389,22724381
22720805,22720513
22720807,22720805
22720811,22720805
22724357,22722669
22724359,22724357
22724361,22724357
22724333,22722821
22724335,22724333
22724337,22724333
22724339,22724337
22724341,22724337
22720041,22720049
22720043,22720049
22720049,22719433
22725849,22725701
22725851,22725849
22725853,22725849
22725803,22725807
22725805,22725807
22725807,22725385
22724391,22724399
22724393,22724399
22724399,22723023
22724371,22724375
22724373,22724375
22724375,22722963
22726567,22726571
22726569,22726571
22726571,22726575
22726573,22726575
22726575,22726295
22719957,22719961
22719959,22719961
22719961,22719337
22719965,22719961
22726659,22730759
22726671,22730759
22730759,22726353
22730581,22723743
22730583,22730587
22730587,22730593
22730593,22730581
166757148,22722459
166757149,166757161
166757150,166757152
166757151,166757152
166757152,22722507
166757153,166757156
166757154,166757156
166757155,166757156
166757156,166757161
166757157,22722345
166757158,166757160
166757159,166757160
166757160,166757161
166757161,22723707
166757162,166757148
166757163,166757148
166757164,166757160
166757165,22723671
166757166,22722515
22722515,22722509
22722515,22722525
22723671,22722529
22724707,166757165
22724707,166757166
166757167,22726627
11730176,11730186
11730164,11730276
11730158,11730164
11730140,11730158
11728912,11730354
11730354,11730140
11728932,11728912
11728936,11728932
11728934,11728936
11728928,11728934
11728920,11728928
11728902,11728920
0,11728878
11728878,11728892
11728892,11728902
11730146,11730166
11730120,11730146
11730106,11730120
11730082,11730106
11730080,11730082
11730054,11730080
11730038,11730054
11728804,11728790
11728804,11728792
11728802,11728804
11728800,11728802
11728808,11728800
11728818,11728808
11728822,11728818
11728820,11728822
11728810,11728820
11728796,11728810
11728782,11728796
11728774,11729238
11729238,11728782
0,11728754
11728754,11729222
11728772,11728774
11729224,11728772
11729222,11729224
11730072,11730084
0,11730254
11730254,11730072
11729992,11730250
11729984,11729992
11729974,11729984
11729970,11729974
11729960,11729970
11729964,11729960
11729962,11729964
11729952,11729962
11729948,11729952
11729944,11729948
11729942,11729944
11729936,11729942
11729934,11729936
11729938,11729934
11729932,11729938
11728632,11729932
11728640,11728632
11728696,11728640
11728698,11728696
11728702,11728698
11728710,11728702
11728714,11728710
11728720,11728714
11729214,11728720
11728728,11729214
11728730,11728728
11729216,11728730
0,11729136
11729136,11729218
11728740,11729216
11729218,11729220
11729220,11728740
11729946,11729960
11729926,11729946
11730244,11729926
11729904,11730244
11729894,11729904
11729882,11729894
11729880,11729882
11729862,11729880
11729852,11729862
11729838,11729852
11729830,11729838
11729820,11729830
11729844,11729820
11728568,11729846
11729846,11729844
11728598,11728568
11728604,11728598
11728610,11728604
11728620,11728610
11728650,11728620
11728656,11728650
11728654,11728656
11728684,11728654
0,11729132
11729132,11728684
11729810,11729820
11729796,11729810
11729794,11729796
11730346,11729794
11728518,11730346
11728512,11728518
11729108,11728512
11728530,11729172
11729172,11729174
11729110,11729108
11729174,11729110
11728534,11728530
11729112,11728534
11728532,11729112
11729124,11728532
11728546,11729124
11728558,11728546
11728570,11728558
11728612,11728570
11728624,11728612
11728662,11728624
11728668,11728662
11728678,11728668
0,11729306
11729306,11728678
11728510,11728512
11728508,11728510
11728494,11728508
11728488,11728494
11728500,11728488
11729106,11728500
11728522,11729106
11728528,11728522
0,11729118
11729118,11728528
11728486,11728488
11728470,11728486
11728462,11728470
11728442,11728462
0,11728412
11728412,11728426
11728426,11728442
11728506,11728510
11728480,11728506
11728474,11728480
11728452,11728474
11728436,11728452
11728420,11728436
11728404,11728420
11728390,11728404
11727404,11728390
0,11727398
11727398,11727404
11729900,11730244
11729840,11729900
11729814,11729840
0,11729790
11729790,11729814
11729764,11729772
11729742,11729764
11729740,11729742
11729716,11729740
11729696,11729716
11729686,11729696
11729660,11729686
11729652,11729660
11729648,11729652
11729632,11729648
11729606,11729632
11729604,11729606
11729576,11729604
11730228,11729576
11727890,11729552
11729552,11730228
11727860,11727890
11727844,11727860
11727794,11727844
11727790,11727794
11727780,11727790
11727776,11727780
11727756,11727776
11727736,11727756
11727718,11727736
11727694,11727718
11727674,11727694
11727658,11727674
11727660,11727658
0,11727648
11727648,11727660
11727698,11727714
11727680,11727698
11727654,11727680
0,11727624
11727624,11727652
11727652,11727654
11727682,11727698
0,11727638
11727638,11727682
11727740,11727748
11727684,11727740
0,11727640
11727640,11727670
11727670,11727684
11729800,11729858
11730236,11729800
11729754,11730236
11730234,11729754
11729712,11730234
11730232,11729712
11729628,11730232
11729622,11729628
11729600,11729622
11729598,11729600
11730202,11730292
11730266,11730202
11730266,11730204
11730192,11730266
11730188,11730286
11730186,11730188
11730186,11730194
11730178,11730186
11730180,11730178
11730174,11730180
11730166,11730174
11730148,11730166
11730264,11730148
11730152,11730264
11730142,11730152
11730128,11730142
11730124,11730128
11730108,11730124
11730098,11730108
11730092,11730098
11730084,11730092
11730074,11730084
11730070,11730074
11730062,11730070
11730052,11730062
11730030,11730052
11730016,11730030
11730012,11730016
11730250,11730012
11729994,11730250
11729986,11729994
11729956,11729986
11729920,11729956
11729896,11729920
11729878,11729896
11729858,11729878
11729798,11729858
11729784,11729798
11729772,11729784
11729766,11729772
11729672,11729766
11729662,11729672
11729592,11729662
11729586,11729592
11729560,11729586
11729526,11729560
11729524,11729526
11727872,11729524
11727858,11727872
11727836,11727858
11727830,11727836
11727800,11727830
11727748,11727800
11727738,11727748
11727714,11727738
11727700,11727714
11727634,11727700
11727616,11727634
11727608,11727616
0,11727602
11727602,11727608
11727862,11727890
11727832,11727862
11727826,11727832
11727814,11727826
11727786,11727814
11727764,11727786
11727728,11727764
0,11727722
11727722,11727728
11728916,11728912
11728904,11728916
0,11728898
11728898,11728908
11728908,11728904
11729954,11729986
11729892,11729954
11729886,11729892
11729866,11729886
11729848,11729866
11729834,11729848
11729822,11729834
11729808,11729822
11729804,11729808
0,11729774
11729774,11729804
11729562,11729586
11729544,11729562
0,11727906
11727906,11727868
11727868,11729544
11728566,11728534
11728588,11728566
0,11728616
11728616,11728588
11729654,11729660
0,11729612
11729612,11729654
11729860,11729852
0,11729888
11729888,11729860
11727828,11727836
11727818,11727828
11727768,11727818
0,11727746
11727746,11727754
11727754,11727768
11728850,11730086
11730086,11730082
11728854,11728850
11728864,11728854
0,11728866
11728866,11728864
11728406,11728420
11727406,11728394
0,11727394
11727394,11727406
11728394,11728406
11727846,11727860
11727848,11727846
11727842,11727848
11727778,11727842
11729608,11729606
11729574,11729608
11729558,11729574
0,11727878
11727878,11729558
11729570,11729576
0,11729564
11729564,11729570
11728580,11728570
11728578,11728580
11729184,11728578
11728564,11729184
11728576,11728564
11728586,11728576
0,11728626
11728626,11729194
11728606,11729190
11728614,11728606
11729192,11728614
11729194,11729192
11730126,11730142
11730100,11730126
11730088,11730100
11730044,11730088
0,11730026
11730026,11730044
11729782,11729796
11729758,11729782
11729718,11729758
11729708,11729718
11729644,11729708
11729638,11729644
11729580,11729638
11729568,11729580
0,11727396
11727396,11727402
11729546,11729568
11728380,11729546
11727402,11731868
11731868,11728380
11729736,11729754
0,11729676
11729676,11729736
11729874,11729894
0,11729870
11729870,11729874
11728816,11728810
11728814,11728816
0,11729148
11729148,11728812
11728812,11728814
11730034,11730054
11730020,11730034
11730014,11730020
0,11730260
11730260,11730014
11729854,11729862
11729826,11729854
11729750,11729826
11729732,11729750
11729692,11729732
11729682,11729692
11729670,11729682
0,11729618
11729618,11729670
11730214,11730310
11730212,11730214
11730210,11730304
11730356,11730210
11730306,11730212
11728988,11730356
11730304,11730306
11728984,11728988
11728980,11728984
11728978,11728980
0,11728972
11728972,11728978
11728806,11728808
11728768,11728806
0,11728746
11728746,11729142
11729142,11728768
11730122,11730146
0,11730110
11730110,11730122
0,11730206
11730206,11730302
11730290,11730200
11728966,11730196
11730196,11730290
11728964,11728966
0,11728962
11728962,11728964
0,11728970
11728970,11728968
11728968,11728966
11730156,11730274
11730274,11730168
11730168,11730278
0,11730138
11730138,11730156
11728888,11730136
11730136,11730156
11728874,11728888
11728862,11728874
11728860,11729244
0,11729328
11729328,11728860
0,11728880
11728880,11728888
0,11728876
11728876,11728874
11728858,11729246
0,11729326
11729326,11728858
11730170,11730164
0,11728952
11728952,11728956
11728956,11730170
0,11730144
11730144,11730158
0,11729152
11729152,11728932
0,11729338
11729338,11729154
11729154,11728936
11728940,11728934
11728946,11728940
11728948,11728946
11728944,11728948
11728938,11729264
0,11729332
11729332,11728938
11729264,11728944
11728950,11728940
0,11729334
11729334,11728950
11728960,11729270
11728958,11729268
11728954,11728946
11729270,11728958
11729268,11729266
0,11729336
11729336,11728960
11729266,11728954
11728942,11728948
11728930,11729262
0,11729330
11729330,11728930
11729262,11728942
11728924,11728928
0,11728926
11728926,11729260
11729260,11728924
11728910,11728920
0,11728914
11728914,11728910
11728894,11728902
11728890,11728894
11728884,11728890
0,11728896
11728896,11728884
0,11728882
11728882,11728890
11728886,11728894
11729254,11728886
0,11728870
11728870,11729254
0,11728922
11728922,11728918
11728918,11728904
0,11728900
11728900,11729256
11729258,11728906
11728906,11728916
11729256,11729258
0,11730172
11730172,11730180
0,11728852
11728852,11728854
0,11728838
11728838,11729250
11728848,11728850
11729252,11728848
11729250,11729252
0,11730058
11730058,11730080
0,11728786
11728786,11728788
11728788,11728790
11728788,11728792
0,11728828
11728828,11728824
11728824,11728804
11728826,11728818
0,11728836
11728836,11728826
11728830,11728822
11728842,11728830
0,11728844
11728844,11729242
11729242,11728842
11728840,11728830
11728846,11728840
0,11728856
11728856,11728846
0,11728868
11728868,11728840
0,11728832
11728832,11728820
11728834,11728816
0,11729324
11729324,11728834
0,11729150
11729150,11728814
11729146,11728774
0,11728776
11728776,11729146
11728778,11728796
0,11729144
11729144,11729226
11729228,11728778
11729226,11729228
0,11728758
11728758,11728768
11728770,11728806
11728764,11728770
0,11729322
11729322,11728764
11728762,11728766
11728766,11728770
0,11728752
11728752,11729230
11729230,11729232
11729232,11729234
11729234,11728762
11728760,11728780
11728780,11729240
11728798,11728800
0,11728756
11728756,11729236
11729236,11728760
11729240,11728798
0,11728794
11728794,11728802
11728790,11728784
11730262,11730038
11730352,11730262
11728750,11730352
0,11728738
11728738,11729140
11729140,11728750
11729138,11728750
11728744,11729138
0,11728724
11728724,11728736
11728736,11728744
0,11728742
11728742,11729138
11728734,11728744
0,11728722
11728722,11728734
11730350,11730336
11728748,11730350
11730336,11730262
0,11730000
11730000,11730010
0,11730002
11730002,11730010
0,11730258
11730258,11730014
0,11730256
11730256,11730020
0,11730022
11730022,11730034
11730078,11730106
11730066,11730078
11730048,11730066
11730272,11730048
0,11730024
11730024,11730272
0,11730050
11730050,11730066
0,11730068
11730068,11730078
0,11730104
11730104,11730120
0,11730112
11730112,11730122
0,11730150
11730150,11730148
0,11730094
11730094,11730100
0,11730028
11730028,11730044
0,11730046
11730046,11730088
11730102,11730126
0,11730330
11730330,11730102
0,11730096
11730096,11730108
11730060,11730072
0,11730042
11730042,11730060
0,11730040
11730040,11730060
0,11730252
11730252,11730016
0,11730006
11730006,11729992
11729978,11729984
0,11729996
11729996,11729978
0,11730008
11730008,11729978
11729972,11729964
0,11730004
11730004,11729972
0,11729998
11729998,11729972
0,11729982
11729982,11729962
0,11729988
11729988,11729952
0,11729966
11729966,11729944
0,11729980
11729980,11729936
0,11729976
11729976,11729934
0,11728682
11728682,11728680
11728680,11729950
11729950,11729938
11728700,11728698
0,11729316
11729316,11728700
11728716,11728710
0,11729320
11729320,11728716
11728726,11728728
11729134,11729208
0,11729318
11729318,11729134
0,11728718
11728718,11729210
0,11728708
11728708,11728712
11728712,11728714
11728706,11728702
0,11729314
11729314,11728706
11728694,11728696
0,11728688
11728688,11729204
11729206,11728694
11729204,11729206
11728638,11728640
0,11728636
11728636,11728638
0,11728648
11728648,11728638
0,11728630
11728630,11728632
0,11729930
11729930,11729942
0,11729940
11729940,11729948
0,11729928
11729928,11729926
0,11729918
11729918,11729904
0,11729916
11729916,11729882
0,11729890
11729890,11729880
0,11729910
11729910,11729860
11730334,11729844
11729864,11730334
0,11728600
11728600,11728590
11728590,11729864
0,11728584
11728584,11730348
11730348,11730334
11728596,11728568
0,11729292
11729292,11728596
11728608,11728598
0,11729298
11729298,11728608
11728634,11728610
0,11728670
11728670,11729202
11729200,11728634
11729202,11729200
11728660,11728650
0,11728690
11728690,11728660
11728672,11728660
0,11729310
11729310,11728672
0,11728686
11728686,11728656
11728704,11728684
0,11729312
11729312,11728704
11728652,11728654
11728644,11728652
0,11729300
11729300,11728644
0,11728628
11728628,11729196
11729198,11728642
11728642,11728652
11729196,11729198
0,11728618
11728618,11728620
0,11728602
11728602,11728604
0,11728542
11728542,11729108
11728538,11728530
11728550,11728538
0,11729282
11729282,11728550
11728554,11728538
0,11729284
11729284,11728554
11728582,11728566
0,11729286
11729286,11728582
0,11729126
11729126,11729124
11729130,11729128
11729128,11728558
0,11729288
11729288,11729130
11728658,11728612
0,11729302
11729302,11728658
11728646,11728624
0,11729294
11729294,11728646
11728676,11728662
0,11729308
11729308,11728676
11728666,11728668
11728674,11728666
0,11729304
11729304,11728674
11728664,11728666
0,11729296
11729296,11728664
11728622,11728580
0,11729290
11729290,11728622
0,11728594
11728594,11728592
11728592,11729186
11728574,11728576
0,11728572
11728572,11729178
11728560,11728574
11729178,11729176
11729176,11728560
0,11728556
11728556,11728574
0,11728552
11728552,11729180
11728562,11728564
11729182,11728562
11729180,11729182
11728544,11728546
0,11728536
11728536,11728540
11728540,11728544
0,11728548
11728548,11728544
11729122,11728532
0,11729114
11729114,11729122
0,11729120
11729120,11729112
11728496,11728508
0,11728516
11728516,11728496
11728504,11728500
0,11729280
11729280,11728504
0,11729116
11729116,11728528
0,11728526
11728526,11728524
11728524,11728522
11728520,11729106
0,11728498
11728498,11729170
11728502,11728520
11729170,11728502
11728464,11728470
11728466,11728464
11729102,11728466
0,11728446
11728446,11729102
11729104,11728464
11728478,11729104
0,11728476
11728476,11728478
11728490,11729104
11728492,11728490
0,11729278
11729278,11728492
0,11728456
11728456,11728460
11728458,11728466
11728460,11729168
11729166,11728458
11729168,11729166
0,11729100
11729100,11728428
11728428,11728442
11728444,11728462
11728432,11728444
0,11728402
11728402,11728432
11728434,11728444
11728414,11728434
0,11728398
11728398,11728414
0,11728396
11728396,11728414
0,11728410
11728410,11729164
11728416,11728434
11729164,11728416
11728468,11728486
11728448,11728468
0,11728440
11728440,11728448
11728450,11728468
11728430,11728450
0,11729274
11729274,11728430
0,11728484
11728484,11728494
11728472,11728480
0,11729276
11729276,11728472
0,11728382
11728382,11728392
11728392,11728406
11727400,11727404
0,11727392
11727392,11727400
11728388,11728404
0,11728384
11728384,11728388
0,11728386
11728386,11728388
0,11728408
11728408,11728422
11728422,11728436
11728438,11728452
0,11728424
11728424,11728438
0,11728454
11728454,11728474
0,11728482
11728482,11728506
0,11728514
11728514,11728518
0,11729756
11729756,11729782
0,11729706
11729706,11729718
0,11730230
11730230,11729644
11727900,11729542
11729542,11729568
0,11727888
11727888,11727900
0,11727886
11727886,11727900
11729566,11729580
11729532,11729566
11729520,11729532
0,11727898
11727898,11729520
11729534,11729566
0,11727896
11727896,11729534
0,11729582
11729582,11729638
11729646,11729708
0,11729642
11729642,11729646
0,11729640
11729640,11729646
11729726,11729758
0,11730316
11730316,11729726
0,11729788
11729788,11729810
11729818,11729830
11729778,11729818
11729746,11729778
0,11730318
11730318,11729746
11729748,11729778
0,11730320
11730320,11729748
0,11729780
11729780,11729818
0,11729832
11729832,11729838
11729690,11729692
0,11730314
11730314,11729690
0,11729668
11729668,11729682
0,11729616
11729616,11729670
11729694,11729732
0,11729658
11729658,11729694
0,11729656
11729656,11729694
11729734,11729750
11729738,11729734
0,11729698
11729698,11729738
0,11729730
11729730,11729734
11729714,11729738
0,11730322
11730322,11729714
0,11729752
11729752,11729826
0,11729828
11729828,11729854
0,11729872
11729872,11729874
11729792,11729814
0,11729770
11729770,11729792
0,11729768
11729768,11729792
0,11729816
11729816,11729840
0,11729842
11729842,11729900
11729924,11729946
11729912,11729924
0,11729906
11729906,11729912
0,11729908
11729908,11729912
0,11729914
11729914,11729924
0,11729958
11729958,11729970
0,11729968
11729968,11729974
0,11729898
11729898,11729954
0,11729868
11729868,11729886
0,11729812
11729812,11729822
0,11729806
11729806,11729808
0,11729824
11729824,11729834
0,11729836
11729836,11729848
0,11729850
11729850,11729866
11729884,11729892
0,11730328
11730328,11729884
0,11729876
11729876,11729896
0,11729856
11729856,11729878
0,11729802
11729802,11729798
0,11729786
11729786,11729784
0,11729762
11729762,11729764
0,11729760
11729760,11729740
11729720,11729716
0,11729728
11729728,11729720
0,11729744
11729744,11729720
0,11729700
11729700,11729686
11729666,11729652
0,11729724
11729724,11729666
0,11729684
11729684,11729666
0,11729650
11729650,11729648
0,11729636
11729636,11729632
0,11729610
11729610,11729604
0,11729578
11729578,11729570
11727864,11727846
11727892,11727864
0,11729514
11729514,11727892
0,11729512
11729512,11730342
11730342,11727894
11727894,11727864
0,11727854
11727854,11727848
11727806,11727798
0,11727390
11727390,11727806
11727798,11727842
0,11727758
11727758,11727778
0,11727788
11727788,11727780
0,11727762
11727762,11727776
11727734,11727756
0,11727730
11727730,11727734
0,11727742
11727742,11727734
11727720,11727736
0,11727706
11727706,11727720
11727710,11727720
0,11727708
11727708,11727710
0,11727716
11727716,11727710
11727692,11727718
0,11727668
11727668,11727692
0,11727666
11727666,11727692
11727656,11727674
0,11727642
11727642,11727656
0,11727644
11727644,11727656
11727650,11727660
0,11727662
11727662,11727650
0,11727646
11727646,11727650
0,11727676
11727676,11727658
0,11727688
11727688,11727694
0,11727732
11727732,11727782
11727782,11727790
0,11727792
11727792,11727794
0,11727796
11727796,11727844
0,11727824
11727824,11727832
11727784,11727814
0,11727744
11727744,11727784
0,11727726
11727726,11727764
11727724,11727728
0,11727704
11727704,11727724
0,11727702
11727702,11727724
0,11727766
11727766,11727786
0,11727816
11727816,11727826
0,11727834
11727834,11727862
11730344,11729554
11727884,11730344
11729554,11730228
11727882,11727884
11727820,11727850
11727850,11727882
0,11727810
11727810,11727820
0,11727880
11727880,11727884
0,11727812
11727812,11727820
0,11727840
11727840,11727852
11727852,11727882
0,11729572
11729572,11729608
0,11729556
11729556,11729574
0,11729614
11729614,11729654
0,11729680
11729680,11729696
11729722,11729742
0,11729702
11729702,11729722
0,11729704
11729704,11729722
0,11729590
11729590,11729662
0,11729550
11729550,11729560
11729522,11729526
0,11727874
11727874,11729522
0,11727856
11727856,11727872
0,11727822
11727822,11727828
11727772,11727818
11727770,11727772
0,11727774
11727774,11727770
0,11727808
11727808,11727770
0,11727752
11727752,11727768
0,11727696
11727696,11727712
11727712,11727738
0,11727690
11727690,11727680
0,11727664
11727664,11727654
11727620,11727634
11727614,11727620
11727606,11727614
0,11727600
11727600,11727606
0,11727612
11727612,11727620
0,11727604
11727604,11727614
0,11727610
11727610,11727616
11727636,11727700
0,11727632
11727632,11727636
11727630,11727636
0,11727622
11727622,11727628
11727628,11727630
0,11727618
11727618,11727626
11727626,11727630
0,11727672
11727672,11727684
11727686,11727740
0,11727678
11727678,11727686
0,11727750
11727750,11727800
11727804,11727830
0,11727802
11727802,11727804
0,11727904
11727904,11727804
0,11727838
11727838,11727858
11729548,11729562
11730270,11729548
11729540,11730270
0,11730312
11730312,11729540
0,11729588
11729588,11729592
0,11729664
11729664,11729672
0,11729678
11729678,11729766
11729710,11730234
0,11730326
11730326,11729710
0,11729626
11729626,11730232
0,11729596
11729596,11729600
11729538,11729598
11729528,11729538
0,11730338
11730338,11729528
11729530,11729538
0,11729602
11729602,11729622
11729624,11729628
11729620,11729624
11729594,11729620
0,11729584
11729584,11729594
0,11729630
11729630,11729620
0,11729634
11729634,11729624
0,11729688
11729688,11729712
11729674,11729736
0,11730324
11730324,11729674
0,11729776
11729776,11730236
0,11730238
11730238,11729800
11729902,11729920
0,11730240
11730240,11729902
0,11730242
11730242,11729902
0,11730246
