UNIQUE_ID,FEATUREID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
VA_31,8477988,dam,Cat Point Creek-Rappahannock River,208010404,Lower Rappahannock,2080104,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_310,8568409,dam,Mechunk Creek-Rivanna River,208020404,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_312,8566677,dam,Moormans River-Mechums River,208020401,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_316,8538303,dam,Calfpasture River,208020201,Maury,2080202,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_318,8523467,dam,Lower Jackson River,208020105,Upper James,2080201,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_322,8521189,dam,Lower Cowpasture River,208020108,Upper James,2080201,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_323,8520529,dam,Middle Jackson River,208020102,Upper James,2080201,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_324,8520739,dam,Middle Jackson River,208020102,Upper James,2080201,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_327,8552349,dam,Harris Creek-James River,208020303,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_329,8552537,dam,Harris Creek-James River,208020303,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_330,8552261,dam,Harris Creek-James River,208020303,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_331,8552183,dam,Harris Creek-James River,208020303,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_333,8552261,dam,Harris Creek-James River,208020303,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_336,8577523,dam,Upper Willis River,208020502,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_337,8577797,dam,Upper Willis River,208020502,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_338,8577571,dam,Upper Willis River,208020502,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_339,8575601,dam,Upper Willis River,208020502,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_34,8465759,dam,Thumb Run-Rappahannock River,208010301,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_340,8577823,dam,Upper Willis River,208020502,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_341,8577663,dam,Upper Willis River,208020502,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_342,8577799,dam,Upper Willis River,208020502,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_343,8575797,dam,Upper Willis River,208020502,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_344,8577817,dam,Upper Willis River,208020502,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_345,8546389,dam,Lower Slate River,208020314,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_346,8547673,dam,Lower Slate River,208020314,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_347,8546925,dam,Upper Slate River,208020313,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_348,8547695,dam,Upper Slate River,208020313,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_35,25342185,dam,Thumb Run-Rappahannock River,208010301,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_350,8546825,dam,Lower Slate River,208020314,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_352,8577533,dam,Upper Willis River,208020502,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_353,8577485,dam,Upper Willis River,208020502,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_36,8465419,dam,Carter Run-Rappahannock River,208010302,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_362,8566431,dam,North Fork Rivanna River,208020403,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_367,8566459,dam,North Fork Rivanna River,208020403,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_368,8567161,dam,North Fork Rivanna River,208020403,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_370,8567159,dam,North Fork Rivanna River,208020403,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_371,8567255,dam,North Fork Rivanna River,208020403,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_372,10061561,dam,Middle Chickahominy River,208020605,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_374,10062201,dam,Upper Chickahominy River,208020604,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_376,10062133,dam,Middle Chickahominy River,208020605,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_377,27612300,dam,Middle Chickahominy River,208020605,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_378,10062077,dam,Upper Chickahominy River,208020604,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_379,8574071,dam,Tuckahoe Creek-James River,208020506,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_380,8573773,dam,Tuckahoe Creek-James River,208020506,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_381,10061789,dam,Falling Creek-James River,208020601,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_382,10067107,dam,Falling Creek-James River,208020601,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_383,10062209,dam,Upper Chickahominy River,208020604,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_386,10067261,dam,Middle Chickahominy River,208020605,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_387,10067225,dam,Falling Creek-James River,208020601,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_39,8465451,dam,Carter Run-Rappahannock River,208010302,Rapidan-Upper Rappahannock,2080103,Lower Chesapeake,20801,Lower Chesapeake,208,Mid Atlantic Region,2
VA_391,8573069,dam,Tuckahoe Creek-James River,208020506,Middle James-Willis,2080205,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_394,10064541,dam,Pagan River-James River,208020609,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_396,10064533,dam,Pagan River-James River,208020609,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_397,10068631,dam,Pagan River-James River,208020609,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_398,10055022,dam,Nansemond River,208020801,Hampton Roads,2080208,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_401,10069223,dam,Pagan River-James River,208020609,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_402,27612336,dam,Lower Chickahominy River,208020606,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_403,10063719,dam,Lower Chickahominy River,208020606,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_404,10064407,dam,Lawnes Creek-James River,208020608,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_406,10064429,dam,Powhatan Creek-James River,208020607,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_407,10063641,dam,Lower Chickahominy River,208020606,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_409,10063779,dam,Lawnes Creek-James River,208020608,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_416,10064423,dam,Lawnes Creek-James River,208020608,Lower James,2080206,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_417,8567025,dam,Mechunk Creek-Rivanna River,208020404,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_418,8566935,dam,Mechunk Creek-Rivanna River,208020404,Rivanna,2080204,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
VA_420,8546065,dam,Lower Tye River,208020307,Middle James-Buffalo,2080203,James,20802,Lower Chesapeake,208,Mid Atlantic Region,2
