UNIQUE_ID,FEATUREID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
2676760,2676760,outlet,Machias Bay-Frontal Atlantic Ocean,105000207,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2677738,2677738,outlet,Machias Bay-Frontal Atlantic Ocean,105000207,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2676870,2676870,outlet,Machias Bay-Frontal Atlantic Ocean,105000207,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683528,2683528,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683354,2683354,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683350,2683350,outlet,Penobscot Bay-Frontal Atlantic Ocean,105000219,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683530,2683530,outlet,Eggemoggin Reach-Frontal Atlantic Ocean,105000217,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683366,2683366,outlet,Eggemoggin Reach-Frontal Atlantic Ocean,105000217,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683042,2683042,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683006,2683006,outlet,Frenchman Bay-Frontal Atlantic Ocean,105000214,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683052,2683052,outlet,Blue Hill Bay-Frontal Atlantic Ocean,105000215,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683118,2683118,outlet,Blue Hill Bay-Frontal Atlantic Ocean,105000215,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
2683182,2683182,outlet,Blue Hill Bay-Frontal Atlantic Ocean,105000215,Maine Coastal,1050002,Maine Coastal,10500,Maine Coastal,105,New England Region,1
