UNIQUE_ID,FEATUREID,type,HUC10_Name,HUC10,HUC8_Name,HUC8,HUC6_Name,HUC6,HUC4_Name,HUC4,HUC2_Name,HUC2
u39751,9153008,dam,Middle Lynches River,304020205,Lynches,3040202,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
u39752,9153032,dam,Middle Lynches River,304020205,Lynches,3040202,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
u39753,9159054,dam,Little Lynches River,304020202,Lynches,3040202,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
u39754,9167734,dam,Three Creeks-Great Pee Dee River,304020108,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
u39755,9168224,dam,Three Creeks-Great Pee Dee River,304020108,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
u39756,9168512,dam,Three Creeks-Great Pee Dee River,304020108,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
u39757,9168524,dam,Three Creeks-Great Pee Dee River,304020108,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
u39758,9168216,dam,Reedys Branch-Great Pee Dee River,304020105,Lower Pee Dee,3040201,Lower Pee Dee,30402,Pee Dee,304,South Atlantic-Gulf Region,3
u39760,9606682,dam,Upper Four Hole Swamp,305020501,Four Hole Swamp,3050205,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u39761,9606694,dam,Upper Four Hole Swamp,305020501,Four Hole Swamp,3050205,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u39762,9609122,dam,Lower Four Hole Swamp,305020503,Four Hole Swamp,3050205,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u39763,9609102,dam,Lower Four Hole Swamp,305020503,Four Hole Swamp,3050205,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u39764,9609110,dam,Lower Four Hole Swamp,305020503,Four Hole Swamp,3050205,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u39765,9609828,dam,Lower Four Hole Swamp,305020503,Four Hole Swamp,3050205,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u39766,9614521,dam,Upper Edisto River,305020601,Edisto River,3050206,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u39767,9614507,dam,Upper Edisto River,305020601,Edisto River,3050206,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u39768,9618977,dam,Edisto River,305020603,Edisto River,3050206,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
u39769,9628403,dam,Cypress Swamp,305020105,Cooper,3050201,Edisto-South Carolina Coastal,30502,Edisto-Santee,305,South Atlantic-Gulf Region,3
