90.69,Total functional habitat
162.25,Maximum habitat
0.00,Channel width threshold
0.0,Slope threshold
0,Omit tidal reaches
UNIQUE_ID,type,catchmentID,habitat_sqkm,habitatSegment_sqkm,functional_habitatSegment_sqkm,PassageToHabitat,Decision,HUC6_location,HUC10_location
2034050,outlet,2034050.0,0.081401091796,0.081401091796,0.081401091796,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Gold
3654830,outlet,3654830.0,0.08104282908200001,0.08104282908200001,0.08104282908200001,1.0,outlet,Northern Newfoundland,Bonne Bay
3675620,outlet,3675620.0,0.07991313708,0.07991313708,0.07991313708,1.0,outlet, , 
3755490,outlet,3755490.0,0.07975680264400001,0.07975680264400001,0.07975680264400001,1.0,outlet,Southern Newfoundland,Eastern Placentia and Western St. Mary's Bays
3566560,outlet,3566560.0,0.07957154896900001,0.07957154896900001,0.07957154896900001,1.0,outlet,???,Saint-Paul - Coast
2015810,outlet,2015810.0,0.07944597882200001,0.079109480329,0.079109480329,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),John
3653560,outlet,3653560.0,0.07893280566000001,0.07893280566000001,0.07893280566000001,1.0,outlet,Northern Newfoundland,Gander
2017910,outlet,2017910.0,0.079168762006,0.078864674841,0.078864674841,1.0,outlet,Cape Breton Island,Inhabitants
2010950,outlet,2010950.0,0.077699348199,0.077699348199,0.077699348199,1.0,outlet,Cape Breton Island,Baddeck
2006380,outlet,2006380.0,0.10615568588499999,0.077639206397,0.077639206397,1.0,outlet,Cape Breton Island,Indian
2028200,outlet,2028200.0,0.07660166822600001,0.07660166822600001,0.07660166822600001,1.0,outlet,Southeastern Atlantic Ocean (N.S.),East and West River Sheet Harbour
2025130,outlet,2025130.0,0.099313442349,0.076201080959,0.076201080959,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Gaspereau
3702690,outlet,3702690.0,0.075536939414,0.075536939414,0.075536939414,1.0,outlet,Southern Newfoundland,St. George's Bay
3655280,outlet,3655280.0,0.075213852206,0.075213852206,0.075213852206,1.0,outlet,Northern Newfoundland,Northwestern Bonavista Bay
3594450,outlet,3594450.0,0.072707201579,0.072707201579,0.072707201579,1.0,outlet,???,???
684720,dam,3785700.0,0.145098264461,0.145098264461,0.0725491322305,0.5,keep,Central St. Lawrence,L'Assomption
2006520,outlet,2006520.0,0.0728506601,0.072308181894,0.072308181894,1.0,outlet,Prince Edward Island,Northeastern Prince Edward Island
3656760,outlet,3656760.0,0.07175846622700001,0.07175846622700001,0.07175846622700001,1.0,outlet,Northern Newfoundland,Northwestern Bonavista Bay
2015440,outlet,2015440.0,0.07172705243400002,0.07141059624900001,0.07141059624900001,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maccan
3655580,outlet,3655580.0,0.07115878715000001,0.07115878715000001,0.07115878715000001,1.0,outlet,Gulf of St. Lawrence - Natashquan,Anticosti Island
2043490,outlet,2043490.0,0.070951417586,0.070171779528,0.070171779528,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Mersey
2003020,outlet,2003020.0,0.06916246207400001,0.068904826364,0.068904826364,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Kouchibouguac
2030070,outlet,2030070.0,0.068733308458,0.068733308458,0.068733308458,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Tangier
3726700,outlet,3726700.0,0.06869425970000001,0.06869425970000001,0.06869425970000001,1.0,outlet,???,Rimouski
3662140,outlet,3662140.0,0.068655911404,0.068655911404,0.068655911404,1.0,outlet,Northern Newfoundland,Exploits
3658150,outlet,3658150.0,0.06847079562300003,0.06847079562300003,0.06847079562300003,1.0,outlet,Northern Newfoundland,Northwestern Bonavista Bay
481720,dam,3716800.0,0.446330653415,0.135645112141,0.0678225560705,0.5,keep,Southern Newfoundland,Grey
1064720,dam,3771560.0,5.533659662679997,0.5383183207390001,0.06728979009237501,0.125,keep,Saint-Maurice,Lower Saint-Maurice
