COMID,downkm,,Q,W,DA
3539320,75.09075257,14.00228101,42.43663454,45.60038478,1336.718466
3543520,1.23906051,0.82604034,0.04532351,1.490252323,1.42941158
3543400,30.37699085,1.486369266,9.387293789,21.44708362,295.7721889
3543560,15.75429604,0.628944905,3.141972992,12.40792797,99.01589485
3543370,91.79938764,8.060552006,59.31878285,53.91308153,1868.379392
3543760,16.11434953,0.091162063,3.262586346,12.64384162,102.8161979
3543790,14.78602239,29.57204478,2.826705262,11.76896588,89.08226706
3543670,0.441831848,0.294554565,0.008124222,0.630941246,0.256300746
3543800,0.645690384,0.113162509,0.015291456,0.865610399,0.48235583
3543470,11.62528393,1.226897359,1.893067328,9.63121483,59.66341777
3543820,11.01977543,22.03955085,1.731570886,9.211241688,54.57444311
3543840,8.62352897,17.24705794,1.150602334,7.508629325,36.2665492
3543630,1.033887357,0.689258238,0.033517003,1.281535462,1.057115701
3543650,2.410775709,1.607183806,0.137465497,2.595343788,4.334517393
3543180,16.38294007,2.486724533,3.353740943,12.81925529,105.6882931
3543880,1.135530918,0.757020612,0.03918817,1.385720148,1.235947754
3543890,14.99026384,1.508815937,2.892093806,11.90431,91.14258075
3542660,17.83388464,3.987457138,3.86336121,13.75880443,121.745139
3543550,35.41933756,1.101567499,12.12612708,24.37581233,382.048969
3543690,5.692922205,3.79528147,0.575813936,5.311768335,18.1516981
3543920,4.818833627,9.637667254,0.436116494,4.622738172,13.74862665
3541880,90.10462019,6.429730307,57.50447735,53.08219466,1811.243857
3543730,138.603817,1.005599875,117.8901591,76.00406433,3712.758576
3543950,9.338640452,0.179632128,1.314017544,8.024142301,41.4163448
3538350,17.17566952,18.69647197,3.628602601,13.33422392,114.3485396
3543970,1.880162152,3.760324304,0.090828446,2.109643069,2.864186652
3543990,24.22173181,3.927156416,6.435886324,17.7583341,202.7938555
3544000,18.15804106,15.15471356,3.981129673,13.96693789,125.4556694
3544010,47.39391035,0.318416856,19.70460755,31.07291055,620.7643416
3540490,7990.060962,10.04827552,101552.1952,2230.707862,3194333.38
3543940,143.2543536,0.2506743,124.5575516,78.12374816,3922.698408
3543810,13.68903057,0.446801193,2.485830949,11.03656271,78.34158754
3543750,32.91135681,0.609624106,10.72886394,22.9284612,338.0338744
3542350,73.41296464,5.508668595,40.86782323,44.74956244,1287.31095
3543740,1.946673273,0.589185186,0.096247587,2.171665671,3.035042336
3543330,2.218189649,2.612270242,0.119651487,2.421347326,3.772906047
3544090,183.6671859,1.401468036,188.4859319,96.10312516,5935.556193
3544100,3.171604992,0.172314807,0.217155363,3.261995212,6.846708907
3544120,2.314085691,1.542723794,0.12839817,2.508288322,4.048659073
3544130,53.24504922,0.250672044,23.92466097,34.23898929,753.6845235
3540860,38.70270834,9.611336576,14.05734014,26.24518369,442.8825
3543860,13.07705971,0.868471173,2.30335384,10.6237629,72.5917715
3544150,10.24217841,0.677011739,1.532718276,8.666209986,48.30820576
3544160,10.11844194,20.23688388,1.501975178,8.578856785,47.33941758
3543780,17.27335563,0.822306867,3.663070643,13.39740503,115.4345383
3544190,0.500951402,1.001902803,0.010016075,0.7005624,0.315972525
3544200,20.55568931,0.469152412,4.895488445,15.4880255,154.2637339
3543350,597.7040756,2.290756223,1347.537423,256.9617359,42419.89393
3544220,16.80247223,1.407456348,3.498125712,13.09229391,110.237534
3544140,14.45764678,0.155760618,2.722833136,11.55070663,85.80936474
3544230,2.369504865,4.739009729,0.13356496,2.558257812,4.211548727
3543850,1.841677689,0.926322426,0.087750465,2.073589349,2.767142674
3543910,8.153039091,1.124952301,1.047871331,7.165591058,33.02906287
3544240,2.474053832,0.33842986,0.143532866,2.65200121,4.525796498
3544110,3.578899296,0.642273802,0.265606495,3.607591755,8.374025045
3544300,123.794416,2.5414419,97.6497128,69.17250847,3075.422937
3544060,98.58345586,0.762965089,66.80510378,57.21407244,2104.133015
3543600,7.427754404,4.951836269,0.897135046,6.63020492,28.27862276
3544310,2.159066982,4.318133964,0.11438259,2.367434669,3.606793974
3544320,0.860948362,1.721896723,0.024702741,1.100197393,0.779159445
3544350,5.482825916,1.518527848,0.540827468,5.147868095,17.04899284
3544280,3.996219052,0.192365709,0.319218219,3.954957995,10.06395914
3542190,711.3624916,6.048330151,1801.249797,297.0879332,56699.60151
3544070,197.0163932,1.193862329,211.8720906,101.8907868,6671.862545
3544380,2.490297151,4.980594302,0.145107217,2.666505889,4.575429078
3544390,0.473370064,0.315580043,0.009113769,0.668262443,0.287512781
3543270,29.40531849,2.960117943,8.892098519,20.87373535,280.1724494
3544370,207.3337973,0.339148699,230.6892573,106.3192062,7264.304807
3539770,908.1315886,15.43703952,2706.277529,364.1532629,85181.75347
3544430,6.676021685,13.35204337,0.750947164,6.066004536,23.67138751
3543870,67.10215543,2.571801199,35.18098604,41.51949321,1108.209007
3541620,139.2824069,8.334757296,118.8538849,76.31409017,3743.104067
3542400,12.03154133,9.541101972,2.004628329,9.910942847,63.17881213
3544040,14.8663629,1.014261091,2.852355132,11.82224181,89.8904643
3543380,32.65700822,2.796875295,10.59099986,22.78067148,333.6909731
3544490,0.751323773,1.502647545,0.019685305,0.982130298,0.620927764
3544080,6.68698346,1.100776896,0.753003745,6.074305187,23.73620346
3543240,34.37416277,4.080774244,11.53552249,23.77478921,363.4444904
3544520,2.610477106,5.220954211,0.156967726,2.773340685,4.949337145
3544530,61.16689292,25.78167786,30.14818584,38.43515456,949.701049
3544540,241.8994248,1.602830223,298.3029732,120.9001476,9392.996935
3543040,73.93404084,6.994024522,41.35252164,45.01414845,1302.575884
3543700,15.06271904,2.160948375,2.915434157,11.95224973,91.87800484
3544480,37.09976544,0.494888557,13.1002638,25.33600059,412.7346389
3544020,8821.316706,1.281987594,119768.4731,2422.53074,3767216.174
3544340,9.883605124,4.245974872,1.444316123,8.412579272,45.52243386
3544580,0.771692415,1.543384829,0.020582961,1.004273406,0.649237058
3544600,4.6890628,6.6426482,0.416714637,4.518740666,13.13708828
3544250,9.158677084,0.886323686,1.272077292,7.895048279,40.09466963
3544620,158.4066125,3.274645245,147.2856424,84.95290742,4638.335623
3544630,1.070512189,2.141024377,0.035519557,1.319264292,1.120263916
3544290,141.2552781,1.882979471,121.6735334,77.21400867,3831.888007
3544640,1231.63481,3.640755195,4497.505776,469.4441213,141548.8269
3544650,20.50927125,0.851060131,4.877073971,15.4588688,153.6835722
3539710,35.51414983,14.20565993,12.1802859,24.43018643,383.7550036
3544420,1209.670374,1.033028646,4364.598247,462.4557429,137366.6044
3542220,405.8108386,10.2895134,706.6653914,186.0822511,22248.10443
3544670,7.873540495,5.249026997,0.988675587,6.960251701,31.16353017
3544680,1.025804025,0.68386935,0.033081307,1.273178722,1.043376458
3544570,17.31614965,2.127164426,3.678211337,13.42506445,115.9115818
3539360,123.8653607,22.55198973,97.74301861,69.20554827,3078.36102
3540610,12.84653109,14.47442018,2.236064672,10.46743373,70.4714834
3544690,4.141146992,8.282293984,0.338749317,4.074152248,10.67959986
3544710,3.085827414,6.171654828,0.207453527,3.188294658,6.540872756
3543980,260.7442234,3.480494494,338.0400901,128.7010661,10644.0041
3542860,23.81660594,6.109034311,6.257445217,17.5104202,197.1721995
3543500,7850.905576,3.3188497,98621.03159,2198.278997,3102149.717
3544730,347.0980243,1.989710139,544.5929704,163.3556107,17146.34605
3544410,212.5505021,4.667881714,240.4460741,108.5442658,7571.486298
3544740,7.09757588,14.19515176,0.831646482,6.383625743,26.2147132
3544760,5.469814468,3.490488601,0.538689646,5.137683587,16.98161244
3544770,3.064551083,1.32003817,0.205074601,3.169961426,6.465880203
3543900,68.20926383,2.26382506,36.15390362,42.08968136,1138.85054
3544450,77.04770721,1.88849516,44.29622978,46.58878899,1395.283391
3543220,183.6605582,4.143354806,188.4745939,96.10023466,5935.199212
3544820,108.0907003,3.791673163,77.88672767,61.77742027,2453.098634
3544830,7.46681472,14.93362944,0.905013341,6.659253238,28.52690984
3544610,16.60431525,1.773923398,3.429625254,12.9634732,108.0792423
3544400,34.57759735,1.46420389,11.64955306,23.89200913,367.0365503
3544440,2.013388822,1.342259215,0.101808892,2.233525394,3.210378361
3544810,127.6888844,5.071309873,102.824242,70.98160224,3238.361737
3544870,1.753203306,1.302657384,0.080836355,1.990221446,2.549149244
3544880,15.44488323,0.484575079,3.039780944,12.2044773,95.79599254
3544890,18.97266219,6.570982826,4.283296555,14.48728861,134.9759505
3544840,19.47349905,0.416597409,4.473438267,14.80535292,140.9666257
3544260,3.977322892,2.66810826,0.316705976,3.939364518,9.984770095
3544910,3.01310631,6.026212619,0.199367979,3.125544911,6.285985749
3544930,0.200654235,0.40130847,0.002179313,0.326781814,0.068768671
3544950,1.181246237,2.362492473,0.041853311,1.432065725,1.319987468
3543720,220.9803335,6.502744813,256.5522356,112.1207365,8078.564304
3544960,0.878082008,0.447585212,0.025527676,1.118416804,0.80517432
3544970,0.490717052,0.327144701,0.009677292,0.688612589,0.305286976
3544980,0.196220707,0.392441414,0.002099636,0.320752475,0.066254872
3543450,2976.866193,4.403079831,19583.71532,979.5927985,616190.0038
3543000,23058.28769,6.073998735,594252.4887,5396.144174,18686322.93
3545010,39.59592155,3.055512148,14.60231187,26.74908002,460.0489179
3543310,139.5252845,4.731345516,119.1995794,76.42499194,3753.989178
3545030,3.133218375,6.26643675,0.212791732,3.229054794,6.709152153
3544700,1.696833324,1.131222216,0.076550289,1.936740596,2.414013136
3545060,18.66692882,3.17591705,4.168854978,14.29244185,131.3702889
3545040,0.874917854,0.583278569,0.025374516,1.115056625,0.800344314
3543010,2104.486239,5.87684835,10985.57626,733.6846986,345690.6146
3544850,37.45969183,1.371577278,13.31281303,25.54070944,419.4299634
3545100,2.675264114,2.99685298,0.163515354,2.830592228,5.155751999
3545110,1.543267005,3.08653401,0.065353609,1.789504638,2.060984536
3544860,10.26666416,4.54153742,1.538831427,8.683475106,48.50084524
3545120,0.536568114,1.073136227,0.011231117,0.741838753,0.354295597
3545130,4.586635967,3.057757311,0.401651379,4.436318022,12.66229723
3545140,4.494341471,8.988682942,0.388268934,4.361786075,12.24048236
3544590,9.944202096,3.867630391,1.459107884,8.455547665,45.98856117
3544920,1.551735155,1.034490103,0.065952498,1.797685289,2.079867615
3545170,0.967276175,0.419122898,0.029995146,1.212337474,0.946056345
3545180,7.71065116,15.42130232,0.954814709,6.840023445,30.09640776
3545190,2.005296876,1.336864584,0.101127708,2.226040815,3.188902209
3545210,6.77855613,13.55711226,0.770271834,6.143559219,24.28042954
3545070,24.33446082,1.807312861,6.485895269,17.82719463,204.3693455
3545220,14.10127967,2.202632041,2.611874312,11.31290596,82.31314308
3545230,1.405045484,2.810090968,0.055890524,1.654882373,1.76260729
3545240,0.568286045,0.378857363,0.012359517,0.77821354,0.389885249
3545150,13.53878387,1.107177719,2.440515647,10.93550487,76.91371905
3544790,84.49645097,1.678021399,51.66281154,50.31379299,1627.277706
3543930,133.6745043,5.4709116,110.9842362,73.74433927,3495.305756
3544470,18.10121999,3.426930893,3.960383943,13.93049939,124.8020353
3542340,26.03896949,11.85241949,7.260778254,18.86208192,228.7811166
3545300,5.85893366,11.71786732,0.604076422,5.440564738,19.04246773
3545310,5.739510515,11.47902103,0.583690595,5.34797524,18.39995336
3544330,6.940051722,4.626701148,0.801105925,6.265316458,25.25220021
3545340,1.329674118,2.659348236,0.050982554,1.58055216,1.607852297
3545160,2.362619964,0.587279515,0.132918641,2.552060617,4.191172754
3544715,295.7616156,3.905388904,417.0597783,142.9542904,13131.63233
3545330,26.18922981,4.751574266,7.330758225,18.95276109,230.9857289
3544180,396.6343569,8.336859546,680.2287633,182.5683691,21415.94111
3545380,5.261669705,10.52333941,0.504953425,4.974205248,15.91829961
3545400,3.007648901,6.015297801,0.198766389,3.120825705,6.267021287
3545410,1.968436388,1.312290925,0.098047982,2.191883006,3.091805119
3545360,333.1569244,0.196076156,508.6205863,157.8683272,16013.96329
3541050,1485.73855,12.31583876,6148.458956,548.8847683,193497.9573
3545440,1.497274179,2.994548357,0.062139197,1.744941446,1.959632959
3545000,24024.40517,1.429891889,636335.6692,5583.94554,20009385.95
3545320,1.544388957,1.029592638,0.065432831,1.790588928,2.06348241
3545460,6.265321186,5.967006404,0.675527227,5.753332438,21.29440277
3545350,2.81929002,0.326060598,0.178451943,2.957050085,5.626624436
3545480,9.541360985,6.360907323,1.361910996,8.169065968,42.92561561
3545490,3.272526052,6.545052103,0.228796017,3.348283863,7.213660246
3541410,29.22246295,11.68898518,8.80011291,20.76548898,277.2746836
3545390,2.686407786,1.790938524,0.164652349,2.84041636,5.19159575
3545520,3.271884721,6.543769442,0.228721277,3.347736931,7.211304199
3544750,7.874456083,2.467176986,0.988867249,6.960926316,31.16957036
3545290,56.76831114,0.732195284,26.62152744,36.1172375,838.6262015
3545560,0.265677323,0.531354645,0.003479663,0.412920704,0.109792234
3544940,3.901040697,2.600693798,0.306645201,3.876288801,9.667640842
3545510,4.43019659,1.696639084,0.379075267,4.309836201,11.95069634
3545590,3.713703343,7.427406686,0.282492504,3.720501671,8.906307275
3545580,5.634716442,0.71240062,0.566033382,5.266463303,17.84343536
3545610,4.459989796,8.919979591,0.383334462,4.33398069,12.08494708
3545090,67.47353282,1.822089921,35.5061654,41.71093507,1118.450378
3545080,2309.343208,1.878288463,12825.47946,792.7474335,403576.8552
3545650,0.85612881,0.57075254,0.024472651,1.095061588,0.771903372
3541930,4316.727034,12.85647802,36386.56072,1335.268316,1144753.949
3545670,0.727387164,1.454774327,0.018650978,0.955980096,0.588308036
3545680,0.983305384,1.966610768,0.030828323,1.229059735,0.972330222
3545630,82.76173193,5.20736261,49.90685526,49.4513489,1571.978294
3545020,162.1660818,2.699484903,153.1586995,86.63011184,4823.256645
3545700,3.434972013,6.869944026,0.248040324,3.486255281,7.820296194
3545720,0.396293602,0.792587204,0.006776926,0.576254614,0.213803611
3545530,2.968350263,1.978900175,0.194455871,3.086800555,6.131136624
3545470,3.962561213,1.960481787,0.31474894,3.927174312,9.923081832
3543960,34.2504411,5.151023733,11.46639279,23.70344377,361.2668429
3545760,3.794345575,7.58869115,0.292792194,3.7877193,9.230972172
3544990,2.759874798,5.519749596,0.17222687,2.90501577,5.430381371
3545710,0.857144475,0.57142965,0.024521068,1.096144299,0.773430246
3545620,1.682685327,1.121790218,0.075489258,1.923271602,2.38055953
3545790,1.383556676,0.481394751,0.054472867,1.633759616,1.717906899
3545810,8.940517935,17.88103587,1.221968178,7.737986866,38.51555645
3545820,2.461363488,1.640908992,0.142307665,2.640658173,4.487171092
3545780,0.14020489,0.28040978,0.001198926,0.24237861,0.037836431
3544800,471.9640567,4.533744449,908.9594091,211.0426759,28615.67574
3545850,5.84678235,11.6935647,0.601989379,5.431158215,18.97668911
3544780,235.3391527,3.810494355,284.9394085,118.1610385,8972.277536
3545050,3.798509219,3.072129574,0.293327979,3.791183321,9.247861034
3545740,6.327975777,2.770347342,0.68682603,5.801247751,21.65050624
3544900,22.15528253,4.113774743,5.546882394,16.48627421,174.7861449
3545890,1.215962908,2.431925815,0.04392386,1.467061392,1.385277274
3545910,0.544093424,1.088186848,0.011494921,0.750500591,0.362616018
3545830,0.176654927,0.353309854,0.001762369,0.293864085,0.055614046
3542310,5074.773216,13.42660393,47650.54237,1528.030293,1499056.191
3543770,150.4193277,14.89830402,135.1149747,81.36727697,4255.121665
3545950,4.341720737,8.683441474,0.366539409,4.237974872,11.55556182
3544030,200.87331,5.739729429,218.8314199,103.5506619,6890.972086
3541820,749.845739,13.53893783,1966.602174,310.4247196,61903.57237
3545540,12.67614155,2.201839977,2.18684385,10.35158677,68.92052333
3544660,284.3572632,4.37061788,390.5981139,138.3448864,12298.59986
3546000,20.95699452,0.315831385,5.05584503,15.73964442,159.3158717
3545270,171.2672714,4.063683365,167.7542378,90.66398211,5282.811164
3546020,5.474609952,1.665186259,0.539477165,5.141437646,17.00643366
3545690,179.0291792,1.515230067,180.6185369,94.07607723,5687.849961
3546040,1.496562684,0.997708456,0.062089981,1.744250294,1.958081166
3544500,555.6589881,5.203139718,1193.256531,241.804818,37564.02029
3546060,1.982074793,3.964149586,0.09918304,2.204533727,3.127591096
3544550,34.16324486,10.57273551,11.41777166,23.65313534,359.7352326
3545800,4.234813434,0.733957895,0.351617968,4.150816837,11.08522973
3545280,24.88564467,3.288056686,6.732635771,18.16312618,212.1426671
3544050,38.2972278,8.94286967,13.81268995,26.0157992,435.1760665
3545970,973.7451592,1.013891925,3040.021433,385.9547256,95684.54608
3545430,1766.556018,3.30382277,8205.399103,634.0856062,258218.4443
3546120,2.504584401,1.669722934,0.146497656,2.679250853,4.619263572
