UNIQUE_ID,COMID,type,TERMCODE,TERMNAME_HUC10,TERMNAME_HUC8,TERMNAME_HUC6,TERMNAME_HUC4,TERMNAME_HUC2,damName,latitude,longitude
92006390,92006390,outlet,NICN910000000,Central Prince Edward Island - Wilmot,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.44346237,-64.12748718
92006470,92006470,outlet,NICN910000000,Indian,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.47946016,-60.49942536
92006520,92006520,outlet,NICN910000000,Northeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.43460201,-62.72463674
92006560,92006560,outlet,NICN910000000,Northeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.43107605,-62.73010995
92006610,92006610,outlet,NICN910000000,Central Prince Edward Island - Hillsborough,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.42795885,-62.84016809
92006620,92006620,outlet,NICN910000000,Central Prince Edward Island - Hillsborough,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.42773438,-62.8380394
92006660,92006660,outlet,NICN910000000,Central Prince Edward Island - Hillsborough,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.42509763,-63.15569762
92006670,92006670,outlet,NICN910000000,Central Prince Edward Island - Hillsborough,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.42502859,-63.24191937
92006680,92006680,outlet,NICN910000000,Central Prince Edward Island - Hillsborough,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.42420578,-63.15222931
92006830,92006830,outlet,NICN910000000,Northeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.41123199,-62.23031998
92006880,92006880,outlet,NICN910000000,Central Prince Edward Island - Hillsborough,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.40960707,-63.04598333
92006890,92006890,outlet,NICN910000000,Central Prince Edward Island - Hillsborough,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.40950012,-63.04963303
92006930,92006930,outlet,NICN910000000,Northeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.40306091,-62.38516617
92007150,92007150,outlet,NICN910000000,Central Prince Edward Island - Wilmot,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.38773346,-63.78291321
92007160,92007160,outlet,NICN910000000,Central Prince Edward Island - Wilmot,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.38341704,-63.77850142
92007170,92007170,outlet,NICN910000000,Margaree,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.48971094,-60.98544413
92007220,92007220,outlet,NICN910000000,Northeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.37782288,-62.11119843
92007230,92007230,outlet,NICN910000000,Northeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.3770972,-62.11387519
92007470,92007470,outlet,NICN910000000,Indian,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.36615169,-60.59524672
92007520,92007520,outlet,NICN910000000,Northeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.36383383,-62.28423133
92007540,92007540,outlet,NICN910000000,Northeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.36210632,-62.28718948
92007550,92007550,outlet,NICN910000000,Richibucto,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.36250305,-64.70185089
92007610,92007610,outlet,NICN910000000,Central Prince Edward Island - Wilmot,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.35255432,-63.7327919
92007630,92007630,outlet,NICN910000000,Central Prince Edward Island - Wilmot,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.3504117,-63.73354868
92007650,92007650,outlet,NICN910000000,Northeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.34871292,-62.42564774
92007830,92007830,outlet,NICN910000000,Margaree,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.33715947,-61.09326912
92007860,92007860,outlet,NICN910000000,Richibucto,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.33523043,-64.62265236
92007870,92007870,outlet,NICN910000000,Richibucto,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.33332443,-64.61669922
92008010,92008010,outlet,NICN910000000,Indian,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.31844233,-60.65153195
92008610,92008610,outlet,NICN910000000,Richibucto,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.27407455,-64.57945251
92008620,92008620,outlet,NICN910000000,Richibucto,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.27220923,-64.57705044
92008760,92008760,outlet,NICN910000000,Margaree,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.25901307,-61.19945733
92008800,92008800,outlet,NICN910000000,Northeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.25808716,-62.42541885
92008820,92008820,outlet,NICN910000000,Denys,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.25277248,-60.29406916
92008830,92008830,outlet,NICN910000000,Northeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.25241652,-62.42787266
92009050,92009050,outlet,NICN910000000,Central Prince Edward Island - Wilmot,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.29245377,-63.48345566
92009130,92009130,outlet,NICN910000000,Kinnear,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.22542572,-64.4013443
92009140,92009140,outlet,NICN910000000,Kinnear,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.22409293,-64.39797223
92009240,92009240,outlet,NICN910000000,Kinnear,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.21971985,-64.37280596
92009250,92009250,outlet,NICN910000000,Kinnear,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.21897888,-64.37676239
92009410,92009410,outlet,NICN910000000,Southeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.21022415,-62.51916504
92009430,92009430,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.20661494,-60.47788431
92009460,92009460,outlet,NICN910000000,Southeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.2051186,-62.52177484
92009520,92009520,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.20526971,-60.27594835
92009710,92009710,outlet,NICN910000000,Central Prince Edward Island - Hillsborough,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.19684219,-63.12507629
92009720,92009720,outlet,NICN910000000,Central Prince Edward Island - Hillsborough,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.19495691,-63.13094689
92010010,92010010,outlet,NICN910000000,Kinnear,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.17721558,-64.2576828
92010140,92010140,outlet,NICN910000000,Southeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.16843198,-62.52880859
92010150,92010150,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.16730047,-60.12015881
92010200,92010200,outlet,NICN910000000,Southeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.16389465,-62.53627014
92010450,92010450,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.15137028,-60.03348338
92010470,92010470,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.1494909,-60.32991022
92010480,92010480,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.14915804,-59.96590439
92010500,92010500,outlet,NICN910000000,Margaree,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.16362339,-61.37162287
92010590,92010590,outlet,NICN910000000,Southeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.14493098,-62.89666953
92010720,92010720,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.13794869,-60.0516842
92010800,92010800,outlet,NICN910000000,Southeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.13482285,-62.88088608
92010820,92010820,outlet,NICN910000000,Inhabitants,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.14652256,-61.39214547
92010930,92010930,outlet,NICN910000000,Inhabitants,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.1202151,-61.37707788
92010940,92010940,outlet,NICN910000000,Denys,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.11882129,-60.43254601
92010950,92010950,outlet,NICN910000000,Baddeck,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.11618561,-60.92977657
92011000,92011000,outlet,NICN910000000,Baddeck,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.11213469,-60.82792731
92011280,92011280,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.09799278,-60.29987744
92011390,92011390,outlet,NICN910000000,Kinnear,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.08794022,-64.13947296
92011480,92011480,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.08301292,-60.36954406
92011490,92011490,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.08211756,-59.88928091
92011560,92011560,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.07349198,-60.28188535
92011580,92011580,outlet,NICN910000000,Inhabitants,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.07344495,-61.35959042
92011690,92011690,outlet,NICN910000000,Baddeck,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.09677697,-60.98634544
92011710,92011710,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.05832569,-60.47649676
92011940,92011940,outlet,NICN910000000,Southeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.04802722,-62.54215622
92011970,92011970,outlet,NICN910000000,Denys,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.04698207,-60.48943548
92012020,92012020,outlet,NICN910000000,Southeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.04537582,-62.54623795
92012040,92012040,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.04137317,-60.00206557
92012050,92012050,outlet,NICN910000000,Baddeck,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.04910812,-61.06022332
92012110,92012110,outlet,NICN910000000,Southeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.03202733,-62.55630816
92012180,92012180,outlet,NICN910000000,Southeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.02733231,-62.56044769
92012270,92012270,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.00905187,-59.94034355
92012570,92012570,outlet,NICN910000000,Baddeck,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.97942981,-61.14052429
92012620,92012620,outlet,NICN910000000,Tidnish,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.97687328,-64.04689214
92012640,92012640,outlet,NICN910000000,Petitcodiac,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.97653198,-64.55728149
92012710,92012710,outlet,NICN910000000,Southeastern Prince Edward Island,Prince Edward Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.99996185,-62.77462387
92012810,92012810,outlet,NICN910000000,Denys,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.03473331,-60.50240597
92013120,92013120,outlet,NICN910000000,Denys,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,46.03779991,-60.52082978
92013200,92013200,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.93948526,-59.94090411
92013240,92013240,outlet,NICN910000000,Inhabitants,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.93770084,-61.40391432
92013260,92013260,outlet,NICN910000000,Tidnish,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.93590647,-63.87182338
92013300,92013300,outlet,NICN910000000,Tidnish,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.9342524,-63.87087889
92013400,92013400,outlet,NICN910000000,Denys,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.98348704,-60.64558892
92013840,92013840,outlet,NICN910000000,Inhabitants,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.88974541,-61.39376298
92013860,92013860,outlet,NICN910000000,Maccan,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.88147778,-64.16394208
92013930,92013930,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.89536111,-60.14471917
92014020,92014020,outlet,NICN910000000,Petitcodiac,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.87084961,-64.33158875
92014070,92014070,outlet,NICN910000000,Petitcodiac,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.87350464,-64.57520294
92014080,92014080,outlet,NICN910000000,Petitcodiac,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.86969781,-64.58339956
92014160,92014160,outlet,NICN910000000,Inhabitants,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.86811025,-61.37820825
92014170,92014170,outlet,NICN910000000,Philip,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.86708691,-63.72054083
92014200,92014200,outlet,NICN910000000,Philip,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.86344307,-63.71304589
92014230,92014230,outlet,NICN910000000,Denys,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.86110692,-61.09740534
92014250,92014250,outlet,NICN910000000,Denys,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.86009753,-61.09346233
92014290,92014290,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.90407957,-60.18941527
92014330,92014330,outlet,NICN910000000,Philip,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.8535684,-63.66760823
92014340,92014340,outlet,NICN910000000,Philip,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.8524185,-63.67016926
92014460,92014460,outlet,NICN910000000,Inhabitants,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.85670322,-61.36327462
92014650,92014650,outlet,NICN910000000,South and West Antigonish,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.82474297,-61.97531887
92014720,92014720,outlet,NICN910000000,Philip,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.81582096,-63.43107659
92014740,92014740,outlet,NICN910000000,Philip,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.81442876,-63.51593608
92014750,92014750,outlet,NICN910000000,Philip,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.81393051,-63.42994308
92015150,92015150,outlet,NICN910000000,Maccan,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.77309941,-64.30107971
92015160,92015160,outlet,NICN910000000,South and West Antigonish,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.7922895,-61.9791583
92015230,92015230,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.76812036,-60.20912741
92015250,92015250,outlet,NICN910000000,Maccan,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.76677851,-64.30599906
92015340,92015340,outlet,NICN910000000,Mira,Cape Breton Island,Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.75724923,-60.35566161
92015350,92015350,outlet,NICN910000000,John,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maritime Provinces Drainage Area,Atlantic Ocean,Atlantic Ocean,n/a,45.75914067,-63.07327231
